county_name,median_household_income,zip code tabulation area
ZCTA5 44415,-666666666,44415
ZCTA5 44417,51974,44417
ZCTA5 44418,115208,44418
ZCTA5 44420,51879,44420
ZCTA5 44423,58438,44423
ZCTA5 44424,86029,44424
ZCTA5 44425,61774,44425
ZCTA5 44427,41184,44427
ZCTA5 44428,56409,44428
ZCTA5 44429,73229,44429
ZCTA5 44430,55116,44430
ZCTA5 44431,66429,44431
ZCTA5 44432,59451,44432
ZCTA5 44436,71250,44436
ZCTA5 44437,71915,44437
ZCTA5 44438,39158,44438
ZCTA5 44439,53125,44439
ZCTA5 44440,62644,44440
ZCTA5 44441,-666666666,44441
ZCTA5 44442,59375,44442
ZCTA5 44443,70179,44443
ZCTA5 44444,60914,44444
ZCTA5 44445,87994,44445
ZCTA5 44446,48491,44446
ZCTA5 44449,77500,44449
ZCTA5 44450,48716,44450
ZCTA5 44451,65417,44451
ZCTA5 44452,68603,44452
ZCTA5 44454,50833,44454
ZCTA5 44455,93086,44455
ZCTA5 44460,56313,44460
ZCTA5 44470,66250,44470
ZCTA5 44471,48896,44471
ZCTA5 44473,71250,44473
ZCTA5 44481,61659,44481
ZCTA5 44483,44977,44483
ZCTA5 44484,64971,44484
ZCTA5 44485,29820,44485
ZCTA5 44490,45125,44490
ZCTA5 44491,62446,44491
ZCTA5 44493,-666666666,44493
ZCTA5 44502,32264,44502
ZCTA5 44503,10850,44503
ZCTA5 44504,43425,44504
ZCTA5 44505,36521,44505
ZCTA5 44506,28152,44506
ZCTA5 44507,26383,44507
ZCTA5 44509,34110,44509
ZCTA5 44510,20438,44510
ZCTA5 44511,52243,44511
ZCTA5 44512,59727,44512
ZCTA5 44514,78078,44514
ZCTA5 44515,52705,44515
ZCTA5 44555,-666666666,44555
ZCTA5 44601,59177,44601
ZCTA5 44606,71269,44606
ZCTA5 44607,-666666666,44607
ZCTA5 44608,66739,44608
ZCTA5 44609,54796,44609
ZCTA5 44610,65521,44610
ZCTA5 44611,58562,44611
ZCTA5 44612,78967,44612
ZCTA5 44613,54398,44613
ZCTA5 44614,82264,44614
ZCTA5 44615,61179,44615
ZCTA5 44618,67540,44618
ZCTA5 44619,62039,44619
ZCTA5 44620,57241,44620
ZCTA5 44621,53567,44621
ZCTA5 44622,69250,44622
ZCTA5 44624,103594,44624
ZCTA5 44625,71891,44625
ZCTA5 44626,76786,44626
ZCTA5 44627,80606,44627
ZCTA5 44628,66827,44628
ZCTA5 44629,73438,44629
ZCTA5 44630,-666666666,44630
ZCTA5 44632,88958,44632
ZCTA5 44633,70145,44633
ZCTA5 44634,65724,44634
ZCTA5 44637,51591,44637
ZCTA5 44638,83672,44638
ZCTA5 44639,49286,44639
ZCTA5 44640,71442,44640
ZCTA5 44641,76611,44641
ZCTA5 44643,56588,44643
ZCTA5 44644,55410,44644
ZCTA5 44645,79440,44645
ZCTA5 44646,64757,44646
ZCTA5 44647,61244,44647
ZCTA5 44651,53646,44651
ZCTA5 44652,-666666666,44652
ZCTA5 44653,60962,44653
ZCTA5 44654,73390,44654
ZCTA5 44656,66068,44656
ZCTA5 44657,60764,44657
ZCTA5 44659,66071,44659
ZCTA5 44660,-666666666,44660
ZCTA5 44661,43750,44661
ZCTA5 44662,68221,44662
ZCTA5 44663,58271,44663
ZCTA5 44665,65982,44665
ZCTA5 44666,98750,44666
ZCTA5 44667,69573,44667
ZCTA5 44669,93203,44669
ZCTA5 44670,54886,44670
ZCTA5 44671,-666666666,44671
ZCTA5 44672,47804,44672
ZCTA5 44675,83792,44675
ZCTA5 44676,71966,44676
ZCTA5 44677,63750,44677
ZCTA5 44678,-666666666,44678
ZCTA5 44680,65862,44680
ZCTA5 44681,80022,44681
ZCTA5 44682,79457,44682
ZCTA5 44683,52482,44683
ZCTA5 44685,95322,44685
ZCTA5 44687,-666666666,44687
ZCTA5 44688,56120,44688
ZCTA5 44689,65000,44689
ZCTA5 44690,48565,44690
ZCTA5 44691,69578,44691
ZCTA5 44693,96250,44693
ZCTA5 44695,54176,44695
ZCTA5 44697,-666666666,44697
ZCTA5 44699,47386,44699
ZCTA5 44702,13137,44702
ZCTA5 44703,31466,44703
ZCTA5 44704,29109,44704
ZCTA5 44705,38179,44705
ZCTA5 44706,56907,44706
ZCTA5 44707,35833,44707
ZCTA5 44708,58760,44708
ZCTA5 44709,47140,44709
ZCTA5 44710,46444,44710
ZCTA5 44714,53906,44714
ZCTA5 44718,83052,44718
ZCTA5 44720,78578,44720
ZCTA5 44721,91124,44721
ZCTA5 44730,59777,44730
ZCTA5 44802,72961,44802
ZCTA5 44804,90139,44804
ZCTA5 44805,60214,44805
ZCTA5 44807,66523,44807
ZCTA5 44809,-666666666,44809
ZCTA5 44811,65304,44811
ZCTA5 44813,77868,44813
ZCTA5 44814,69438,44814
ZCTA5 44815,61094,44815
ZCTA5 44817,74375,44817
ZCTA5 44818,68315,44818
ZCTA5 44820,52657,44820
ZCTA5 44822,64513,44822
ZCTA5 44824,78708,44824
ZCTA5 44825,49375,44825
ZCTA5 44826,67822,44826
ZCTA5 44827,52801,44827
ZCTA5 44828,25313,44828
ZCTA5 44830,58897,44830
ZCTA5 44833,53602,44833
ZCTA5 44836,67431,44836
ZCTA5 44837,70227,44837
ZCTA5 44838,71250,44838
ZCTA5 44839,71808,44839
ZCTA5 44840,79583,44840
ZCTA5 44841,64702,44841
ZCTA5 44842,64813,44842
ZCTA5 44843,85595,44843
ZCTA5 44844,78892,44844
ZCTA5 44846,82316,44846
ZCTA5 44847,77765,44847
ZCTA5 44849,68464,44849
ZCTA5 44850,-666666666,44850
ZCTA5 44851,61250,44851
ZCTA5 44853,82727,44853
ZCTA5 44854,53621,44854
ZCTA5 44855,67667,44855
ZCTA5 44856,24297,44856
ZCTA5 44857,62528,44857
ZCTA5 44859,74673,44859
ZCTA5 44861,51250,44861
ZCTA5 44864,58343,44864
ZCTA5 44865,75549,44865
ZCTA5 44866,65357,44866
ZCTA5 44867,67125,44867
ZCTA5 44870,55588,44870
ZCTA5 44874,73281,44874
ZCTA5 44875,62327,44875
ZCTA5 44878,75398,44878
ZCTA5 44880,69702,44880
ZCTA5 44881,-666666666,44881
ZCTA5 44882,80407,44882
ZCTA5 44883,59583,44883
ZCTA5 44887,80243,44887
ZCTA5 44889,79375,44889
ZCTA5 44890,61318,44890
ZCTA5 44901,-666666666,44901
ZCTA5 44902,31820,44902
ZCTA5 44903,61688,44903
ZCTA5 44904,63341,44904
ZCTA5 44905,53559,44905
ZCTA5 44906,48924,44906
ZCTA5 44907,43466,44907
ZCTA5 45001,46818,45001
ZCTA5 45002,82181,45002
ZCTA5 45003,63929,45003
ZCTA5 45005,70385,45005
ZCTA5 45011,84785,45011
ZCTA5 45013,68922,45013
ZCTA5 45014,66664,45014
ZCTA5 45015,47220,45015
ZCTA5 45030,97271,45030
ZCTA5 45032,62500,45032
ZCTA5 45033,45469,45033
ZCTA5 45034,130114,45034
ZCTA5 45036,94571,45036
ZCTA5 45039,109858,45039
ZCTA5 45040,128034,45040
ZCTA5 45041,-666666666,45041
ZCTA5 45042,63938,45042
ZCTA5 45044,68744,45044
ZCTA5 45050,100409,45050
ZCTA5 45051,61477,45051
ZCTA5 45052,105531,45052
ZCTA5 45053,110087,45053
ZCTA5 45054,95684,45054
ZCTA5 45055,64583,45055
ZCTA5 45056,51273,45056
ZCTA5 45062,52421,45062
ZCTA5 45064,96719,45064
ZCTA5 45065,101094,45065
ZCTA5 45066,120278,45066
ZCTA5 45067,86009,45067
ZCTA5 45068,89910,45068
ZCTA5 45069,109433,45069
ZCTA5 45070,42386,45070
ZCTA5 45101,35694,45101
ZCTA5 45102,77521,45102
ZCTA5 45103,76366,45103
ZCTA5 45105,-666666666,45105
ZCTA5 45106,63523,45106
ZCTA5 45107,65809,45107
ZCTA5 45111,88393,45111
ZCTA5 45112,61875,45112
ZCTA5 45113,95164,45113
ZCTA5 45115,46304,45115
ZCTA5 45118,86046,45118
ZCTA5 45119,-666666666,45119
ZCTA5 45120,59101,45120
ZCTA5 45121,58198,45121
ZCTA5 45122,82409,45122
ZCTA5 45123,58623,45123
ZCTA5 45130,83845,45130
ZCTA5 45131,47727,45131
ZCTA5 45132,-666666666,45132
ZCTA5 45133,57914,45133
ZCTA5 45135,80172,45135
ZCTA5 45140,104422,45140
ZCTA5 45142,60529,45142
ZCTA5 45144,38750,45144
ZCTA5 45146,70625,45146
ZCTA5 45147,-666666666,45147
ZCTA5 45148,66603,45148
ZCTA5 45150,87950,45150
ZCTA5 45152,102245,45152
ZCTA5 45153,87361,45153
ZCTA5 45154,73932,45154
ZCTA5 45155,54750,45155
ZCTA5 45156,-666666666,45156
ZCTA5 45157,91477,45157
ZCTA5 45158,51000,45158
ZCTA5 45159,80078,45159
ZCTA5 45160,-666666666,45160
ZCTA5 45162,77414,45162
ZCTA5 45164,46250,45164
ZCTA5 45166,-666666666,45166
ZCTA5 45167,59306,45167
ZCTA5 45168,73036,45168
ZCTA5 45169,55767,45169
ZCTA5 45171,62292,45171
ZCTA5 45172,100662,45172
ZCTA5 45174,194750,45174
ZCTA5 45176,60149,45176
ZCTA5 45177,64282,45177
ZCTA5 45202,86765,45202
ZCTA5 45203,33018,45203
ZCTA5 45204,31458,45204
ZCTA5 45205,36611,45205
ZCTA5 45206,51190,45206
ZCTA5 45207,45056,45207
ZCTA5 45208,131330,45208
ZCTA5 45209,84057,45209
ZCTA5 45211,51235,45211
ZCTA5 45212,58180,45212
ZCTA5 45213,62988,45213
ZCTA5 45214,23451,45214
ZCTA5 45215,68184,45215
ZCTA5 45216,42114,45216
ZCTA5 45217,65507,45217
ZCTA5 45218,72500,45218
ZCTA5 45219,34990,45219
ZCTA5 45220,50141,45220
ZCTA5 45223,51957,45223
ZCTA5 45224,54752,45224
ZCTA5 45225,19662,45225
ZCTA5 45226,101987,45226
ZCTA5 45227,65100,45227
ZCTA5 45229,33329,45229
ZCTA5 45230,84670,45230
ZCTA5 45231,64741,45231
ZCTA5 45232,23705,45232
ZCTA5 45233,109295,45233
ZCTA5 45236,79785,45236
ZCTA5 45237,44262,45237
ZCTA5 45238,62751,45238
ZCTA5 45239,56148,45239
ZCTA5 45240,67558,45240
ZCTA5 45241,94229,45241
ZCTA5 45242,114801,45242
ZCTA5 45243,163415,45243
ZCTA5 45244,104679,45244
ZCTA5 45245,70279,45245
ZCTA5 45246,68078,45246
ZCTA5 45247,90977,45247
ZCTA5 45248,82480,45248
ZCTA5 45249,113674,45249
ZCTA5 45251,69936,45251
ZCTA5 45252,106544,45252
ZCTA5 45255,81719,45255
ZCTA5 45267,-666666666,45267
ZCTA5 45301,108393,45301
ZCTA5 45302,84283,45302
ZCTA5 45303,55938,45303
ZCTA5 45304,63911,45304
ZCTA5 45305,115092,45305
ZCTA5 45306,79861,45306
ZCTA5 45307,53750,45307
ZCTA5 45308,70750,45308
ZCTA5 45309,71221,45309
ZCTA5 45310,76458,45310
ZCTA5 45311,64705,45311
ZCTA5 45312,64545,45312
ZCTA5 45314,85208,45314
ZCTA5 45315,94348,45315
ZCTA5 45316,75875,45316
ZCTA5 45317,95947,45317
ZCTA5 45318,61595,45318
ZCTA5 45319,65250,45319
ZCTA5 45320,64828,45320
ZCTA5 45321,63659,45321
ZCTA5 45322,69407,45322
ZCTA5 45323,80150,45323
ZCTA5 45324,56420,45324
ZCTA5 45325,74152,45325
ZCTA5 45326,83594,45326
ZCTA5 45327,86982,45327
ZCTA5 45328,55625,45328
ZCTA5 45330,58839,45330
ZCTA5 45331,52349,45331
ZCTA5 45332,48462,45332
ZCTA5 45333,60938,45333
ZCTA5 45334,61140,45334
ZCTA5 45335,71828,45335
ZCTA5 45336,67500,45336
ZCTA5 45337,97069,45337
ZCTA5 45338,65595,45338
ZCTA5 45339,90833,45339
ZCTA5 45340,74821,45340
ZCTA5 45341,54336,45341
ZCTA5 45342,75606,45342
ZCTA5 45344,70630,45344
ZCTA5 45345,75824,45345
ZCTA5 45346,74886,45346
ZCTA5 45347,62773,45347
ZCTA5 45348,86806,45348
ZCTA5 45349,79583,45349
ZCTA5 45350,123594,45350
ZCTA5 45351,91875,45351
ZCTA5 45352,48542,45352
ZCTA5 45353,26354,45353
ZCTA5 45354,59375,45354
ZCTA5 45356,58233,45356
ZCTA5 45358,51250,45358
ZCTA5 45359,67125,45359
ZCTA5 45360,32500,45360
ZCTA5 45361,53750,45361
ZCTA5 45362,58333,45362
ZCTA5 45363,87054,45363
ZCTA5 45365,69951,45365
ZCTA5 45368,58125,45368
ZCTA5 45369,81152,45369
ZCTA5 45370,114205,45370
ZCTA5 45371,86100,45371
ZCTA5 45372,65250,45372
ZCTA5 45373,77348,45373
ZCTA5 45377,73811,45377
ZCTA5 45378,69063,45378
ZCTA5 45380,81815,45380
ZCTA5 45381,71196,45381
ZCTA5 45382,76667,45382
ZCTA5 45383,60951,45383
ZCTA5 45384,79663,45384
ZCTA5 45385,71684,45385
ZCTA5 45387,84464,45387
ZCTA5 45388,93125,45388
ZCTA5 45389,72375,45389
ZCTA5 45390,53306,45390
ZCTA5 45402,44225,45402
ZCTA5 45403,32428,45403
ZCTA5 45404,34805,45404
ZCTA5 45405,39919,45405
ZCTA5 45406,37630,45406
ZCTA5 45409,74375,45409
ZCTA5 45410,44644,45410
ZCTA5 45414,54284,45414
ZCTA5 45415,73934,45415
ZCTA5 45416,52008,45416
ZCTA5 45417,34866,45417
ZCTA5 45419,82183,45419
ZCTA5 45420,54425,45420
ZCTA5 45423,-666666666,45423
ZCTA5 45424,77670,45424
ZCTA5 45426,45897,45426
ZCTA5 45428,-666666666,45428
ZCTA5 45429,75112,45429
ZCTA5 45430,104976,45430
ZCTA5 45431,75293,45431
ZCTA5 45432,80271,45432
ZCTA5 45433,69962,45433
ZCTA5 45434,140366,45434
ZCTA5 45435,-666666666,45435
ZCTA5 45439,47007,45439
ZCTA5 45440,79388,45440
ZCTA5 45449,58134,45449
ZCTA5 45458,107229,45458
ZCTA5 45459,88282,45459
ZCTA5 45469,-666666666,45469
ZCTA5 45501,-666666666,45501
ZCTA5 45502,85023,45502
ZCTA5 45503,52411,45503
ZCTA5 45504,62780,45504
ZCTA5 45505,42692,45505
ZCTA5 45506,42746,45506
ZCTA5 45601,55539,45601
ZCTA5 45612,50750,45612
ZCTA5 45613,34357,45613
ZCTA5 45614,62179,45614
ZCTA5 45616,49625,45616
ZCTA5 45617,-666666666,45617
ZCTA5 45618,-666666666,45618
ZCTA5 45619,59732,45619
ZCTA5 45620,75114,45620
ZCTA5 45621,43946,45621
ZCTA5 45622,-666666666,45622
ZCTA5 45623,64250,45623
ZCTA5 45624,-666666666,45624
ZCTA5 45628,75200,45628
ZCTA5 45629,55048,45629
ZCTA5 45630,-666666666,45630
ZCTA5 45631,52231,45631
ZCTA5 45634,46447,45634
ZCTA5 45636,88700,45636
ZCTA5 45638,47762,45638
ZCTA5 45640,61007,45640
ZCTA5 45642,-666666666,45642
ZCTA5 45644,58913,45644
ZCTA5 45645,42419,45645
ZCTA5 45646,41268,45646
ZCTA5 45647,57197,45647
ZCTA5 45648,59834,45648
ZCTA5 45650,73750,45650
ZCTA5 45651,58988,45651
ZCTA5 45652,34012,45652
ZCTA5 45653,73102,45653
ZCTA5 45654,62273,45654
ZCTA5 45656,48733,45656
ZCTA5 45657,63864,45657
ZCTA5 45658,62639,45658
ZCTA5 45659,44556,45659
ZCTA5 45660,51010,45660
ZCTA5 45661,53900,45661
ZCTA5 45662,37980,45662
ZCTA5 45663,39607,45663
ZCTA5 45669,62592,45669
ZCTA5 45671,48542,45671
ZCTA5 45672,73011,45672
ZCTA5 45673,-666666666,45673
ZCTA5 45674,35625,45674
ZCTA5 45677,-666666666,45677
ZCTA5 45678,54063,45678
ZCTA5 45679,43986,45679
ZCTA5 45680,48969,45680
ZCTA5 45681,51091,45681
ZCTA5 45682,33824,45682
ZCTA5 45684,52222,45684
ZCTA5 45685,-666666666,45685
ZCTA5 45686,49459,45686
ZCTA5 45688,-666666666,45688
ZCTA5 45690,53021,45690
ZCTA5 45692,50911,45692
ZCTA5 45693,46250,45693
ZCTA5 45694,59733,45694
ZCTA5 45695,46038,45695
ZCTA5 45696,34706,45696
ZCTA5 45697,74195,45697
ZCTA5 45698,58879,45698
ZCTA5 45699,-666666666,45699
ZCTA5 45701,47002,45701
ZCTA5 45710,71406,45710
ZCTA5 45711,57320,45711
ZCTA5 45714,54744,45714
ZCTA5 45715,45857,45715
ZCTA5 45716,55208,45716
ZCTA5 45719,33803,45719
ZCTA5 45720,-666666666,45720
ZCTA5 45721,-666666666,45721
ZCTA5 45723,58601,45723
ZCTA5 45724,68462,45724
ZCTA5 45727,32721,45727
ZCTA5 45729,85038,45729
ZCTA5 45732,48250,45732
ZCTA5 45734,31775,45734
ZCTA5 45735,50000,45735
ZCTA5 45739,-666666666,45739
ZCTA5 45740,46364,45740
ZCTA5 45741,2499,45741
ZCTA5 45742,77216,45742
ZCTA5 45743,52500,45743
ZCTA5 45744,62500,45744
ZCTA5 45745,46083,45745
ZCTA5 45746,34917,45746
ZCTA5 45750,53713,45750
ZCTA5 45760,37833,45760
ZCTA5 45761,40398,45761
ZCTA5 45764,40932,45764
ZCTA5 45766,44028,45766
ZCTA5 45767,44375,45767
ZCTA5 45768,76996,45768
ZCTA5 45769,48214,45769
ZCTA5 45770,53203,45770
ZCTA5 45771,45959,45771
ZCTA5 45772,60208,45772
ZCTA5 45773,64000,45773
ZCTA5 45775,60057,45775
ZCTA5 45776,41346,45776
ZCTA5 45778,44063,45778
ZCTA5 45779,60395,45779
ZCTA5 45780,53125,45780
ZCTA5 45782,43600,45782
ZCTA5 45783,-666666666,45783
ZCTA5 45784,77276,45784
ZCTA5 45786,63594,45786
ZCTA5 45788,76080,45788
ZCTA5 45789,73500,45789
ZCTA5 45801,44603,45801
ZCTA5 45804,41536,45804
ZCTA5 45805,62034,45805
ZCTA5 45806,78258,45806
ZCTA5 45807,72104,45807
ZCTA5 45808,77813,45808
ZCTA5 45809,-666666666,45809
ZCTA5 45810,56213,45810
ZCTA5 45812,39917,45812
ZCTA5 45813,63083,45813
ZCTA5 45814,71182,45814
ZCTA5 45815,59643,45815
ZCTA5 45816,75057,45816
ZCTA5 45817,82732,45817
ZCTA5 45819,58500,45819
ZCTA5 45820,65962,45820
ZCTA5 45821,70855,45821
ZCTA5 45822,65707,45822
ZCTA5 45826,89250,45826
ZCTA5 45827,89479,45827
ZCTA5 45828,76853,45828
ZCTA5 45830,78528,45830
ZCTA5 45831,74286,45831
ZCTA5 45832,73264,45832
ZCTA5 45833,66826,45833
ZCTA5 45835,88125,45835
ZCTA5 45836,51042,45836
ZCTA5 45838,83561,45838
ZCTA5 45840,62163,45840
ZCTA5 45841,75750,45841
ZCTA5 45843,66250,45843
ZCTA5 45844,83250,45844
ZCTA5 45845,80446,45845
ZCTA5 45846,93971,45846
ZCTA5 45848,73906,45848
ZCTA5 45849,72321,45849
ZCTA5 45850,75581,45850
ZCTA5 45851,67917,45851
ZCTA5 45853,96250,45853
ZCTA5 45854,49063,45854
ZCTA5 45855,78393,45855
ZCTA5 45856,79063,45856
ZCTA5 45858,64821,45858
ZCTA5 45859,55938,45859
ZCTA5 45860,102726,45860
ZCTA5 45861,72375,45861
ZCTA5 45862,41719,45862
ZCTA5 45863,60179,45863
ZCTA5 45864,43750,45864
ZCTA5 45865,99931,45865
ZCTA5 45866,73125,45866
ZCTA5 45867,79500,45867
ZCTA5 45868,97063,45868
ZCTA5 45869,87115,45869
ZCTA5 45870,150278,45870
ZCTA5 45871,78625,45871
ZCTA5 45872,55404,45872
ZCTA5 45873,65250,45873
ZCTA5 45874,76964,45874
ZCTA5 45875,82903,45875
ZCTA5 45876,68988,45876
ZCTA5 45877,67429,45877
ZCTA5 45879,59138,45879
ZCTA5 45880,74306,45880
ZCTA5 45881,68561,45881
ZCTA5 45882,67411,45882
ZCTA5 45883,103819,45883
ZCTA5 45884,153125,45884
ZCTA5 45885,72714,45885
ZCTA5 45886,87679,45886
ZCTA5 45887,59484,45887
ZCTA5 45888,80182,45888
ZCTA5 45889,120037,45889
ZCTA5 45890,83750,45890
ZCTA5 45891,60000,45891
ZCTA5 45893,-666666666,45893
ZCTA5 45894,77813,45894
ZCTA5 45895,73651,45895
ZCTA5 45896,57362,45896
ZCTA5 45897,-666666666,45897
ZCTA5 45898,51000,45898
ZCTA5 45899,58750,45899
ZCTA5 46001,64792,46001
ZCTA5 46011,73554,46011
ZCTA5 46012,54830,46012
ZCTA5 46013,48512,46013
ZCTA5 46016,33720,46016
ZCTA5 46017,69404,46017
ZCTA5 46030,78438,46030
ZCTA5 46031,68682,46031
ZCTA5 46032,121496,46032
ZCTA5 46033,147998,46033
ZCTA5 46034,72280,46034
ZCTA5 46035,81000,46035
ZCTA5 46036,58081,46036
ZCTA5 46037,132272,46037
ZCTA5 46038,105057,46038
ZCTA5 46039,58854,46039
ZCTA5 46040,129131,46040
ZCTA5 46041,56975,46041
ZCTA5 46044,66538,46044
ZCTA5 46045,150978,46045
ZCTA5 46047,-666666666,46047
ZCTA5 46048,67260,46048
ZCTA5 46049,64141,46049
ZCTA5 46050,72101,46050
ZCTA5 46051,71000,46051
ZCTA5 46052,70562,46052
ZCTA5 46055,108020,46055
ZCTA5 46056,80179,46056
ZCTA5 46057,74375,46057
ZCTA5 46058,74569,46058
ZCTA5 46060,89655,46060
ZCTA5 46062,109825,46062
ZCTA5 46063,57273,46063
ZCTA5 46064,87289,46064
ZCTA5 46065,66086,46065
ZCTA5 46068,96094,46068
ZCTA5 46069,65724,46069
ZCTA5 46070,61354,46070
ZCTA5 46071,79267,46071
ZCTA5 46072,70595,46072
ZCTA5 46074,121250,46074
ZCTA5 46075,110632,46075
ZCTA5 46076,55144,46076
ZCTA5 46077,154324,46077
ZCTA5 46102,71042,46102
ZCTA5 46103,72045,46103
ZCTA5 46104,72596,46104
ZCTA5 46105,86406,46105
ZCTA5 46106,102052,46106
ZCTA5 46107,59011,46107
ZCTA5 46110,67271,46110
ZCTA5 46111,64167,46111
ZCTA5 46112,106043,46112
ZCTA5 46113,86407,46113
ZCTA5 46115,52656,46115
ZCTA5 46117,72303,46117
ZCTA5 46118,75938,46118
ZCTA5 46120,49942,46120
ZCTA5 46121,76945,46121
ZCTA5 46122,94199,46122
ZCTA5 46123,100020,46123
ZCTA5 46124,62224,46124
ZCTA5 46125,-666666666,46125
ZCTA5 46126,71029,46126
ZCTA5 46127,-666666666,46127
ZCTA5 46128,89148,46128
ZCTA5 46130,89643,46130
ZCTA5 46131,79234,46131
ZCTA5 46133,49750,46133
ZCTA5 46135,65046,46135
ZCTA5 46140,77236,46140
ZCTA5 46142,78365,46142
ZCTA5 46143,84766,46143
ZCTA5 46144,108220,46144
ZCTA5 46146,105481,46146
ZCTA5 46147,75804,46147
ZCTA5 46148,66700,46148
ZCTA5 46149,100625,46149
ZCTA5 46150,57244,46150
ZCTA5 46151,79808,46151
ZCTA5 46154,-666666666,46154
ZCTA5 46155,-666666666,46155
ZCTA5 46156,75174,46156
ZCTA5 46157,80521,46157
ZCTA5 46158,81481,46158
ZCTA5 46160,69025,46160
ZCTA5 46161,76607,46161
ZCTA5 46162,81484,46162
ZCTA5 46163,99789,46163
ZCTA5 46164,92670,46164
ZCTA5 46165,86046,46165
ZCTA5 46166,78750,46166
ZCTA5 46167,120302,46167
ZCTA5 46168,81450,46168
ZCTA5 46170,-666666666,46170
ZCTA5 46171,65855,46171
ZCTA5 46172,84716,46172
ZCTA5 46173,61320,46173
ZCTA5 46175,69519,46175
ZCTA5 46176,62222,46176
ZCTA5 46180,73021,46180
ZCTA5 46181,86836,46181
ZCTA5 46182,66023,46182
ZCTA5 46183,-666666666,46183
ZCTA5 46184,84254,46184
ZCTA5 46186,58321,46186
ZCTA5 46201,38848,46201
ZCTA5 46202,59578,46202
ZCTA5 46203,51050,46203
ZCTA5 46204,84735,46204
ZCTA5 46205,63161,46205
ZCTA5 46206,-666666666,46206
ZCTA5 46208,46693,46208
ZCTA5 46214,53970,46214
ZCTA5 46216,58009,46216
ZCTA5 46217,85440,46217
ZCTA5 46218,32772,46218
ZCTA5 46219,53727,46219
ZCTA5 46220,93595,46220
ZCTA5 46221,57379,46221
ZCTA5 46222,43552,46222
ZCTA5 46224,49950,46224
ZCTA5 46225,44961,46225
ZCTA5 46226,43371,46226
ZCTA5 46227,49032,46227
ZCTA5 46228,85272,46228
ZCTA5 46229,63857,46229
ZCTA5 46231,73087,46231
ZCTA5 46234,85108,46234
ZCTA5 46235,53262,46235
ZCTA5 46236,107469,46236
ZCTA5 46237,75318,46237
ZCTA5 46239,89832,46239
ZCTA5 46240,63317,46240
ZCTA5 46241,47929,46241
ZCTA5 46250,65869,46250
ZCTA5 46254,54562,46254
ZCTA5 46256,83330,46256
ZCTA5 46259,123173,46259
ZCTA5 46260,66330,46260
ZCTA5 46268,57683,46268
ZCTA5 46278,148227,46278
ZCTA5 46280,80267,46280
ZCTA5 46290,-666666666,46290
ZCTA5 46301,116071,46301
ZCTA5 46302,58438,46302
ZCTA5 46303,88571,46303
ZCTA5 46304,86263,46304
ZCTA5 46307,98580,46307
ZCTA5 46310,78027,46310
ZCTA5 46311,109631,46311
ZCTA5 46312,39434,46312
ZCTA5 46319,73275,46319
ZCTA5 46320,34806,46320
ZCTA5 46321,101851,46321
ZCTA5 46322,74991,46322
ZCTA5 46323,57683,46323
ZCTA5 46324,58158,46324
ZCTA5 46327,48155,46327
ZCTA5 46340,52908,46340
ZCTA5 46341,93425,46341
ZCTA5 46342,68808,46342
ZCTA5 46345,42000,46345
ZCTA5 46346,54387,46346
ZCTA5 46347,87716,46347
ZCTA5 46348,48333,46348
ZCTA5 46349,73519,46349
ZCTA5 46350,70758,46350
ZCTA5 46356,82788,46356
ZCTA5 46360,58215,46360
ZCTA5 46365,98095,46365
ZCTA5 46366,61016,46366
ZCTA5 46368,71188,46368
ZCTA5 46371,106284,46371
ZCTA5 46373,117632,46373
ZCTA5 46374,71094,46374
ZCTA5 46375,85217,46375
ZCTA5 46376,70000,46376
ZCTA5 46377,-666666666,46377
ZCTA5 46379,-666666666,46379
ZCTA5 46381,-666666666,46381
ZCTA5 46382,97159,46382
ZCTA5 46383,68331,46383
ZCTA5 46385,95350,46385
ZCTA5 46390,84367,46390
ZCTA5 46391,83817,46391
ZCTA5 46392,104066,46392
ZCTA5 46393,35441,46393
ZCTA5 46394,65212,46394
ZCTA5 46402,26101,46402
ZCTA5 46403,44315,46403
ZCTA5 46404,39281,46404
ZCTA5 46405,54521,46405
ZCTA5 46406,34550,46406
ZCTA5 46407,26502,46407
ZCTA5 46408,46690,46408
ZCTA5 46409,39554,46409
ZCTA5 46410,60432,46410
ZCTA5 46501,59708,46501
ZCTA5 46502,-666666666,46502
ZCTA5 46504,77045,46504
ZCTA5 46506,73929,46506
ZCTA5 46507,78119,46507
ZCTA5 46508,48676,46508
ZCTA5 46510,92050,46510
ZCTA5 46511,56932,46511
ZCTA5 46513,-666666666,46513
ZCTA5 46514,60300,46514
ZCTA5 46516,52970,46516
ZCTA5 46517,52519,46517
ZCTA5 46524,59977,46524
ZCTA5 46526,60980,46526
ZCTA5 46528,74084,46528
ZCTA5 46530,112290,46530
ZCTA5 46531,71053,46531
ZCTA5 46532,55357,46532
ZCTA5 46534,58100,46534
ZCTA5 46536,74231,46536
ZCTA5 46537,59750,46537
ZCTA5 46538,83375,46538
ZCTA5 46539,72450,46539
ZCTA5 46540,99328,46540
ZCTA5 46542,73176,46542
ZCTA5 46543,105000,46543
ZCTA5 46544,59024,46544
ZCTA5 46545,52621,46545
ZCTA5 46550,79992,46550
ZCTA5 46552,75104,46552
ZCTA5 46553,84181,46553
ZCTA5 46554,72974,46554
