ZCTA5CE20,year,snap_participation_rate
61449,2022,13.5
61450,2022,10.6
61451,2022,0.0
61452,2022,32.1
61453,2022,8.7
61454,2022,12.0
61455,2022,15.9
61458,2022,10.8
61459,2022,16.9
61460,2022,10.4
61462,2022,15.6
61465,2022,11.7
61466,2022,4.8
61467,2022,12.5
61468,2022,19.4
61469,2022,10.2
61470,2022,9.4
61471,2022,14.9
61472,2022,7.9
61473,2022,16.2
61474,2022,28.0
61475,2022,4.7
61476,2022,4.1
61477,2022,6.3
61478,2022,0.0
61479,2022,0.0
61480,2022,11.1
61482,2022,12.6
61483,2022,19.5
61484,2022,10.0
61485,2022,13.2
61486,2022,15.4
61488,2022,10.4
61489,2022,7.7
61490,2022,9.2
61491,2022,12.3
61501,2022,17.8
61516,2022,2.2
61517,2022,3.6
61519,2022,33.0
61520,2022,16.3
61523,2022,9.0
61524,2022,10.3
61525,2022,4.0
61526,2022,2.1
61528,2022,0.0
61529,2022,9.8
61530,2022,15.2
61531,2022,12.7
61532,2022,10.5
61533,2022,22.4
61534,2022,9.1
61535,2022,3.4
61536,2022,5.1
61537,2022,14.2
61539,2022,17.6
61540,2022,10.7
61541,2022,27.3
61542,2022,19.3
61543,2022,23.1
61544,2022,18.3
61545,2022,8.8
61546,2022,9.1
61547,2022,1.8
61548,2022,3.5
61550,2022,6.4
61552,2022,39.7
61553,2022,24.2
61554,2022,18.6
61559,2022,4.5
61560,2022,5.9
61561,2022,4.2
61562,2022,0.0
61563,2022,26.3
61564,2022,17.5
61565,2022,12.5
61567,2022,11.6
61568,2022,6.0
61569,2022,0.0
61570,2022,7.4
61571,2022,4.9
61572,2022,6.1
61602,2022,38.7
61603,2022,37.1
61604,2022,21.8
61605,2022,51.1
61606,2022,15.6
61607,2022,7.2
61610,2022,19.5
61611,2022,11.0
61614,2022,10.4
61615,2022,10.5
61616,2022,8.1
61625,2022,0.0
61701,2022,18.7
61704,2022,7.7
61705,2022,7.0
61720,2022,12.4
61721,2022,8.7
61722,2022,17.4
61723,2022,13.0
61724,2022,8.1
61725,2022,5.6
61726,2022,7.1
61727,2022,13.5
61728,2022,19.4
61729,2022,3.0
61730,2022,17.8
61731,2022,0.0
61732,2022,4.8
61733,2022,10.2
61734,2022,10.1
61735,2022,5.8
61736,2022,4.8
61737,2022,20.6
61738,2022,6.2
61739,2022,10.8
61740,2022,13.6
61741,2022,10.4
61742,2022,5.9
61743,2022,20.5
61744,2022,11.0
61745,2022,6.9
61747,2022,2.6
61748,2022,1.9
61749,2022,29.2
61750,2022,65.1
61751,2022,0.0
61752,2022,6.8
61753,2022,6.6
61754,2022,10.1
61755,2022,3.5
61756,2022,15.7
61759,2022,7.8
61760,2022,7.1
61761,2022,7.5
61764,2022,16.1
61769,2022,8.5
61770,2022,14.6
61771,2022,4.9
61772,2022,6.2
61773,2022,12.1
61774,2022,12.1
61775,2022,8.9
61776,2022,5.1
61777,2022,5.7
61778,2022,4.9
61801,2022,11.7
61802,2022,15.8
61810,2022,7.3
61811,2022,4.2
61812,2022,10.4
61813,2022,10.5
61814,2022,4.8
61815,2022,10.2
61816,2022,7.6
61817,2022,6.8
61818,2022,9.8
61820,2022,11.0
61821,2022,14.3
61822,2022,6.4
61830,2022,13.7
61831,2022,6.1
61832,2022,25.9
61833,2022,16.7
61834,2022,9.1
61839,2022,26.2
61840,2022,9.3
61841,2022,7.0
61842,2022,12.5
61843,2022,6.2
61844,2022,13.3
61845,2022,5.9
61846,2022,9.5
61847,2022,3.9
61848,2022,14.6
61849,2022,9.5
61850,2022,12.9
61851,2022,7.5
61852,2022,9.2
61853,2022,3.2
61854,2022,2.4
61855,2022,17.5
61856,2022,3.5
61857,2022,13.2
61858,2022,16.7
61859,2022,2.3
61862,2022,5.3
61863,2022,8.1
61864,2022,1.4
61865,2022,11.3
61866,2022,21.7
61870,2022,9.8
61871,2022,5.6
61872,2022,4.0
61873,2022,2.4
61874,2022,7.9
61875,2022,2.9
61876,2022,10.7
61877,2022,8.0
61878,2022,7.2
61880,2022,10.7
61882,2022,10.8
61883,2022,9.5
61884,2022,0.0
61910,2022,13.7
61911,2022,6.5
61912,2022,13.3
61913,2022,8.9
61914,2022,10.0
61917,2022,18.5
61919,2022,8.6
61920,2022,14.7
61924,2022,12.6
61925,2022,9.0
61928,2022,6.6
61929,2022,14.4
61930,2022,15.1
61931,2022,17.6
61932,2022,8.9
61933,2022,29.2
61936,2022,0.0
61937,2022,7.7
61938,2022,22.1
61940,2022,10.9
61941,2022,0.0
61942,2022,11.3
61943,2022,23.1
61944,2022,20.5
61949,2022,11.2
61951,2022,10.9
61953,2022,8.3
61955,2022,18.8
61956,2022,12.5
61957,2022,14.5
62001,2022,10.9
62002,2022,22.2
62006,2022,5.0
62009,2022,24.2
62010,2022,11.1
62011,2022,28.9
62012,2022,9.5
62013,2022,14.5
62014,2022,4.5
62015,2022,10.5
62016,2022,11.5
62017,2022,10.2
62018,2022,35.4
62019,2022,29.5
62021,2022,0.0
62022,2022,18.7
62023,2022,26.1
62024,2022,18.1
62025,2022,5.7
62026,2022,
62027,2022,7.3
62028,2022,11.6
62030,2022,14.3
62031,2022,7.8
62032,2022,13.2
62033,2022,14.3
62034,2022,4.9
62035,2022,8.1
62036,2022,3.4
62037,2022,4.3
62040,2022,23.5
62044,2022,9.6
62045,2022,8.2
62046,2022,1.1
62047,2022,10.5
62048,2022,10.4
62049,2022,20.9
62050,2022,9.2
62051,2022,21.1
62052,2022,13.4
62053,2022,20.8
62054,2022,17.1
62056,2022,17.6
62058,2022,13.9
62059,2022,58.8
62060,2022,37.1
62061,2022,8.8
62062,2022,6.7
62063,2022,27.4
62067,2022,7.5
62069,2022,10.7
62074,2022,4.0
62075,2022,14.6
62076,2022,8.9
62077,2022,14.7
62078,2022,22.6
62079,2022,18.8
62080,2022,11.6
62081,2022,15.2
62082,2022,15.1
62083,2022,0.0
62084,2022,15.9
62085,2022,7.1
62086,2022,27.9
62087,2022,31.7
62088,2022,17.3
62089,2022,10.9
62090,2022,42.2
62091,2022,1.7
62092,2022,23.5
62093,2022,28.6
62094,2022,31.5
62095,2022,16.7
62097,2022,5.7
62098,2022,0.0
62201,2022,52.7
62203,2022,22.8
62204,2022,37.7
62205,2022,44.1
62206,2022,42.8
62207,2022,42.0
62208,2022,12.3
62214,2022,2.0
62215,2022,4.3
62216,2022,2.4
62217,2022,18.4
62218,2022,0.4
62219,2022,15.3
62220,2022,14.5
62221,2022,11.7
62223,2022,10.5
62225,2022,2.7
62226,2022,11.9
62230,2022,8.4
62231,2022,8.0
62232,2022,15.4
62233,2022,6.8
62234,2022,13.8
62236,2022,7.1
62237,2022,10.4
62238,2022,20.2
62239,2022,16.5
62240,2022,25.3
62241,2022,4.8
62242,2022,9.0
62243,2022,8.9
62244,2022,3.9
62245,2022,3.0
62246,2022,12.9
62248,2022,5.6
62249,2022,10.5
62250,2022,6.1
62253,2022,37.1
62254,2022,8.6
62255,2022,17.7
62256,2022,0.0
62257,2022,22.5
62258,2022,7.1
62260,2022,3.6
62261,2022,0.0
62262,2022,14.1
62263,2022,12.4
62264,2022,9.4
62265,2022,12.9
62266,2022,0.0
62268,2022,11.9
62269,2022,7.3
62271,2022,14.3
62272,2022,17.5
62273,2022,22.0
62274,2022,17.6
62275,2022,11.9
62277,2022,14.1
62278,2022,7.1
62279,2022,0.0
62280,2022,2.0
62281,2022,6.0
62282,2022,12.9
62284,2022,18.8
62285,2022,8.7
62286,2022,16.1
62288,2022,6.7
62289,2022,10.6
62292,2022,32.0
62293,2022,3.3
62294,2022,5.2
62295,2022,7.6
62297,2022,10.7
62298,2022,7.4
62301,2022,18.3
62305,2022,8.8
62311,2022,15.3
62312,2022,19.3
62313,2022,5.7
62314,2022,9.7
62316,2022,16.8
62319,2022,32.1
62320,2022,11.2
62321,2022,10.1
62323,2022,11.2
62324,2022,12.2
62325,2022,3.4
62326,2022,9.7
62330,2022,16.9
62334,2022,21.7
62336,2022,5.3
62338,2022,2.0
62339,2022,9.6
62340,2022,25.0
62341,2022,13.2
62343,2022,13.5
62344,2022,0.0
62345,2022,8.6
62346,2022,13.3
62347,2022,3.4
62348,2022,19.5
62349,2022,9.2
62351,2022,6.9
62352,2022,11.0
62353,2022,13.7
62354,2022,11.0
62355,2022,24.4
62356,2022,36.3
62357,2022,14.2
62358,2022,15.1
62359,2022,0.0
62360,2022,10.2
62361,2022,9.4
62362,2022,9.1
62363,2022,7.7
62365,2022,12.1
62366,2022,12.8
62367,2022,10.3
62370,2022,20.7
62373,2022,11.1
62374,2022,2.3
62375,2022,4.2
62376,2022,10.5
62378,2022,16.2
62379,2022,10.4
62380,2022,38.8
62401,2022,15.6
62410,2022,9.4
62411,2022,13.6
62413,2022,5.0
62414,2022,10.5
62417,2022,22.5
62418,2022,11.0
62419,2022,23.2
62420,2022,12.6
62421,2022,9.2
62422,2022,14.4
62423,2022,19.0
62424,2022,10.9
62425,2022,1.7
62426,2022,16.9
62427,2022,12.4
62428,2022,8.7
62431,2022,12.7
62432,2022,7.7
62433,2022,16.1
62434,2022,15.6
62436,2022,8.0
62438,2022,0.0
62439,2022,15.1
62440,2022,5.8
62441,2022,7.8
62442,2022,19.0
62443,2022,12.3
62444,2022,3.9
62445,2022,8.7
62446,2022,8.4
62447,2022,10.4
62448,2022,12.4
62449,2022,21.7
62450,2022,18.4
62451,2022,11.0
62452,2022,9.9
62454,2022,16.4
62458,2022,13.7
62459,2022,7.9
62460,2022,6.3
62461,2022,6.2
62462,2022,5.4
62463,2022,8.1
62464,2022,27.3
62465,2022,3.2
62466,2022,14.7
62467,2022,2.8
62468,2022,6.7
62469,2022,10.9
62471,2022,14.4
62473,2022,8.9
62474,2022,9.8
62475,2022,0.0
62476,2022,14.5
62477,2022,4.6
62478,2022,21.1
62479,2022,9.6
62480,2022,18.6
62481,2022,8.5
62501,2022,5.7
62510,2022,7.1
62512,2022,8.5
62513,2022,3.2
62514,2022,0.0
62515,2022,7.1
62517,2022,17.5
62518,2022,0.0
62519,2022,0.0
62520,2022,8.7
62521,2022,15.1
62522,2022,27.6
62523,2022,72.9
62526,2022,22.9
62530,2022,7.2
62531,2022,8.4
62532,2022,0.0
62533,2022,11.6
62534,2022,13.8
62535,2022,3.3
62536,2022,0.0
62537,2022,12.4
62538,2022,18.0
62539,2022,14.1
62540,2022,19.7
62541,2022,22.7
62543,2022,17.0
62544,2022,5.8
62545,2022,7.0
62546,2022,10.0
62547,2022,7.0
62548,2022,10.6
62549,2022,5.9
62550,2022,13.9
62551,2022,12.0
62553,2022,14.6
62554,2022,9.4
62555,2022,18.5
62556,2022,10.3
62557,2022,15.8
62558,2022,6.8
62560,2022,17.5
62561,2022,5.2
62563,2022,5.9
62565,2022,14.0
62567,2022,13.1
62568,2022,14.2
62570,2022,13.6
62571,2022,13.7
62572,2022,12.2
62573,2022,13.1
62601,2022,20.0
62610,2022,18.0
62611,2022,1.5
62612,2022,18.1
62613,2022,11.1
62615,2022,14.5
62617,2022,17.1
62618,2022,15.3
62621,2022,17.8
62622,2022,0.0
62624,2022,5.7
62625,2022,7.3
62626,2022,14.8
62627,2022,8.4
62628,2022,9.7
62629,2022,4.5
62630,2022,3.8
62631,2022,5.1
62633,2022,9.0
62634,2022,5.4
62635,2022,16.1
62638,2022,9.1
62639,2022,1.0
62640,2022,16.6
62642,2022,13.4
62643,2022,15.3
62644,2022,19.1
62649,2022,13.9
62650,2022,17.6
62655,2022,18.0
62656,2022,20.8
62661,2022,19.8
62663,2022,2.5
62664,2022,14.4
62665,2022,17.3
62666,2022,16.3
62667,2022,9.8
62668,2022,10.5
62670,2022,6.3
62671,2022,9.5
62672,2022,27.0
62673,2022,9.2
62674,2022,17.8
62675,2022,11.9
62677,2022,6.5
62681,2022,8.4
62682,2022,19.0
62684,2022,4.3
62685,2022,14.9
62688,2022,13.8
62689,2022,10.2
62690,2022,17.4
62691,2022,10.7
62692,2022,8.2
62693,2022,7.2
62694,2022,17.0
62695,2022,25.1
62701,2022,37.0
62702,2022,24.6
62703,2022,34.8
62704,2022,13.1
62706,2022,
62707,2022,8.0
62711,2022,3.3
62712,2022,2.1
62801,2022,21.7
62803,2022,5.8
62806,2022,16.9
62807,2022,12.8
62808,2022,16.4
62809,2022,1.8
62810,2022,7.1
62811,2022,23.0
62812,2022,23.1
62814,2022,20.6
62815,2022,25.0
62816,2022,16.3
62817,2022,22.3
62818,2022,14.7
62819,2022,11.7
62820,2022,43.4
62821,2022,13.6
62822,2022,25.6
62823,2022,10.2
62824,2022,15.5
62825,2022,15.5
62827,2022,22.9
62828,2022,20.0
62829,2022,0.0
62830,2022,15.6
62831,2022,4.3
62832,2022,26.3
62833,2022,5.3
62835,2022,22.8
62836,2022,10.8
62837,2022,17.3
62838,2022,14.0
62839,2022,8.3
62841,2022,17.0
62842,2022,8.6
62843,2022,19.0
62844,2022,16.6
62846,2022,17.8
62848,2022,16.2
62849,2022,12.9
62850,2022,1.5
62851,2022,1.2
62852,2022,8.3
62853,2022,10.5
62854,2022,17.9
62856,2022,24.5
62858,2022,19.0
62859,2022,14.1
62860,2022,7.5
62861,2022,31.8
62862,2022,7.6
62863,2022,20.7
62864,2022,19.8
62865,2022,13.2
62867,2022,44.1
62868,2022,17.3
62869,2022,15.5
62870,2022,21.3
62871,2022,23.3
62872,2022,13.4
62874,2022,25.0
62875,2022,9.0
62876,2022,13.5
62877,2022,8.2
62878,2022,5.0
62879,2022,31.2
62880,2022,3.1
62881,2022,18.5
62882,2022,40.4
62883,2022,9.8
62884,2022,19.1
62885,2022,24.7
62886,2022,8.6
62887,2022,40.4
62888,2022,12.9
62889,2022,5.7
62890,2022,11.9
62891,2022,20.5
62892,2022,31.8
62893,2022,17.9
62894,2022,6.2
62895,2022,17.9
62896,2022,25.5
62897,2022,15.9
62898,2022,11.2
62899,2022,12.2
62901,2022,20.2
62902,2022,14.8
62903,2022,13.5
62905,2022,9.0
62906,2022,20.9
62907,2022,12.8
62908,2022,5.3
62910,2022,20.2
62912,2022,13.5
62914,2022,32.5
62915,2022,44.1
62916,2022,12.7
62917,2022,21.4
62918,2022,10.6
62919,2022,12.5
62920,2022,5.7
62921,2022,34.0
62922,2022,7.1
62923,2022,11.5
62924,2022,17.1
62926,2022,11.5
62927,2022,20.2
62928,2022,9.1
62930,2022,31.1
62931,2022,19.9
62932,2022,21.4
62933,2022,11.4
62934,2022,19.0
62935,2022,21.4
62938,2022,14.2
62939,2022,8.5
62940,2022,27.8
62941,2022,11.4
62942,2022,21.0
62943,2022,21.3
62946,2022,26.0
62947,2022,0.0
62948,2022,14.3
62949,2022,20.5
62950,2022,21.7
62951,2022,19.2
62952,2022,20.7
62953,2022,30.3
62954,2022,22.5
62956,2022,20.6
62957,2022,21.3
62958,2022,14.6
62959,2022,18.3
62960,2022,13.9
62961,2022,25.0
62962,2022,
62963,2022,34.5
62964,2022,26.0
62965,2022,25.0
62966,2022,18.3
62967,2022,9.0
62969,2022,39.7
62970,2022,20.8
62972,2022,9.3
62974,2022,11.8
62975,2022,30.1
62976,2022,30.4
62977,2022,19.5
62979,2022,13.0
62982,2022,22.2
62983,2022,24.3
62984,2022,30.3
62985,2022,10.0
62987,2022,13.8
62988,2022,16.3
62990,2022,15.6
62992,2022,16.6
62994,2022,15.5
62995,2022,22.3
62996,2022,22.2
62997,2022,8.6
62998,2022,29.9
62999,2022,27.1
63005,2022,1.1
63010,2022,5.8
63011,2022,2.4
63012,2022,5.6
63013,2022,2.1
63014,2022,2.1
63015,2022,7.8
63016,2022,6.3
63017,2022,1.5
63019,2022,15.1
63020,2022,11.3
63021,2022,2.4
63023,2022,13.2
63025,2022,4.1
63026,2022,8.4
63028,2022,8.7
63030,2022,56.0
63031,2022,8.9
63033,2022,12.4
63034,2022,8.4
63036,2022,22.1
63037,2022,6.1
63038,2022,1.3
63039,2022,0.0
63040,2022,1.6
63041,2022,0.0
63042,2022,14.3
63043,2022,5.1
63044,2022,9.9
63045,2022,
63047,2022,
63048,2022,4.2
63049,2022,8.1
63050,2022,7.8
63051,2022,7.7
63052,2022,6.6
63053,2022,0.0
63055,2022,7.7
63056,2022,3.0
63060,2022,13.3
63061,2022,0.0
63068,2022,5.9
63069,2022,7.4
63070,2022,26.4
63071,2022,26.2
63072,2022,14.4
63073,2022,0.0
63074,2022,13.4
63077,2022,14.2
63079,2022,0.0
63080,2022,11.9
63084,2022,5.9
63087,2022,14.5
63088,2022,5.2
63089,2022,14.3
63090,2022,5.7
63091,2022,6.0
63101,2022,7.6
63102,2022,12.4
63103,2022,19.3
63104,2022,14.5
63105,2022,3.1
63106,2022,42.3
63107,2022,34.2
63108,2022,11.3
63109,2022,6.2
63110,2022,8.0
63111,2022,28.9
63112,2022,24.3
63113,2022,31.5
63114,2022,15.9
63115,2022,35.2
63116,2022,17.2
63117,2022,3.0
63118,2022,25.5
63119,2022,3.3
63120,2022,42.2
63121,2022,20.3
63122,2022,2.0
63123,2022,6.9
63124,2022,0.6
63125,2022,11.9
63126,2022,3.6
63127,2022,1.8
63128,2022,2.1
63129,2022,4.3
63130,2022,7.0
63131,2022,0.7
63132,2022,6.6
63133,2022,37.2
63134,2022,21.9
63135,2022,19.9
63136,2022,31.1
63137,2022,31.6
63138,2022,29.6
63139,2022,5.6
63140,2022,17.3
63141,2022,2.1
63143,2022,7.7
63144,2022,1.1
63146,2022,4.9
63147,2022,25.5
63155,2022,
63301,2022,5.4
63303,2022,2.8
63304,2022,3.0
63330,2022,2.1
63332,2022,0.3
63333,2022,7.6
63334,2022,10.3
63336,2022,9.7
63339,2022,6.4
63341,2022,2.6
63343,2022,16.0
63344,2022,3.3
63345,2022,11.8
63347,2022,12.1
63348,2022,6.5
63349,2022,4.3
63350,2022,7.7
63351,2022,9.2
63352,2022,6.5
63353,2022,13.3
63357,2022,6.9
63359,2022,4.3
63361,2022,8.9
63362,2022,9.5
63363,2022,20.8
63365,2022,13.8
63366,2022,7.4
63367,2022,3.4
63368,2022,3.7
63369,2022,14.8
63373,2022,6.2
63376,2022,3.0
63377,2022,6.2
63379,2022,7.7
63380,2022,28.8
63381,2022,11.0
63382,2022,14.8
63383,2022,8.1
63384,2022,4.9
63385,2022,3.6
63386,2022,3.4
63387,2022,2.3
63388,2022,14.6
63389,2022,11.5
63390,2022,11.0
63401,2022,15.3
63430,2022,7.1
63431,2022,6.7
63432,2022,2.7
63433,2022,
63434,2022,5.0
63435,2022,5.4
63436,2022,8.0
63437,2022,11.3
63438,2022,8.9
63439,2022,12.9
63440,2022,9.5
63441,2022,3.4
63443,2022,17.5
63445,2022,11.1
63446,2022,7.5
63447,2022,16.3
63448,2022,10.4
63450,2022,0.0
63451,2022,0.0
63452,2022,7.9
63453,2022,0.0
63454,2022,7.9
63456,2022,12.4
63457,2022,3.8
63458,2022,12.8
63459,2022,5.0
63460,2022,11.3
63461,2022,5.2
63462,2022,4.3
63463,2022,3.6
63465,2022,1.0
63466,2022,0.0
63467,2022,40.0
63468,2022,7.7
63469,2022,9.4
63471,2022,0.0
63472,2022,3.4
63473,2022,0.0
63474,2022,5.3
63501,2022,9.1
63530,2022,8.5
63531,2022,1.9
63532,2022,5.9
63533,2022,6.5
63534,2022,7.9
63535,2022,0.0
63536,2022,11.0
63537,2022,6.2
63538,2022,8.5
63539,2022,6.7
63540,2022,3.0
63541,2022,1.9
63543,2022,2.6
63544,2022,5.5
63545,2022,10.1
63546,2022,7.0
63547,2022,12.6
63548,2022,7.9
63549,2022,9.1
63551,2022,0.0
63552,2022,11.9
63555,2022,7.5
63556,2022,9.9
63557,2022,6.7
63558,2022,8.5
63559,2022,14.2
63560,2022,32.0
63561,2022,9.3
63563,2022,7.9
63565,2022,8.3
63566,2022,9.7
63567,2022,33.3
63601,2022,15.6
63620,2022,18.0
63621,2022,14.7
63622,2022,20.4
63623,2022,9.6
63624,2022,18.5
63625,2022,3.3
63626,2022,12.6
63627,2022,6.5
63628,2022,16.4
63629,2022,13.8
63630,2022,24.2
63631,2022,17.9
63633,2022,18.0
63636,2022,12.8
63637,2022,11.9
63638,2022,21.0
63640,2022,10.7
63645,2022,16.6
63648,2022,20.5
63650,2022,18.5
63653,2022,38.8
63654,2022,20.4
63655,2022,11.5
63656,2022,16.0
63660,2022,23.6
63662,2022,13.0
63663,2022,20.4
63664,2022,18.0
63665,2022,10.0
63670,2022,7.7
63673,2022,5.1
63674,2022,0.0
63675,2022,0.0
63701,2022,9.3
63703,2022,25.8
63730,2022,14.4
63732,2022,3.1
63735,2022,21.1
63736,2022,5.8
63738,2022,
63739,2022,28.4
63740,2022,10.5
63742,2022,38.5
63743,2022,0.0
63744,2022,25.0
63745,2022,37.5
63746,2022,0.0
63747,2022,14.0
63748,2022,3.3
63750,2022,0.0
63751,2022,17.1
63755,2022,7.2
63758,2022,2.0
63760,2022,0.0
63763,2022,0.0
63764,2022,19.8
63766,2022,2.7
63767,2022,20.2
63769,2022,5.5
63770,2022,12.9
63771,2022,18.8
63774,2022,19.6
63775,2022,11.5
63780,2022,14.1
63781,2022,3.0
63782,2022,11.7
63783,2022,20.8
63784,2022,14.5
63785,2022,2.9
63787,2022,20.2
63801,2022,23.5
63820,2022,41.2
63821,2022,22.1
63822,2022,17.5
63823,2022,18.3
63824,2022,37.1
63825,2022,18.1
63826,2022,10.0
63827,2022,28.2
63828,2022,16.9
63829,2022,36.1
63830,2022,33.6
63833,2022,13.9
63834,2022,37.5
63837,2022,33.9
63839,2022,19.3
63840,2022,0.0
63841,2022,16.9
63845,2022,34.2
63846,2022,15.5
63847,2022,0.0
63848,2022,23.1
63849,2022,12.5
63850,2022,
63851,2022,39.4
63852,2022,20.6
63853,2022,15.0
63855,2022,18.1
63857,2022,22.4
63860,2022,29.9
63862,2022,35.1
63863,2022,30.3
63866,2022,35.7
63867,2022,21.5
63868,2022,35.8
63869,2022,25.7
63870,2022,16.4
63873,2022,30.7
63874,2022,18.9
63876,2022,20.2
63877,2022,26.0
63878,2022,3.7
63879,2022,21.3
63880,2022,100.0
63882,2022,30.0
63901,2022,23.7
63932,2022,20.8
63933,2022,21.5
63934,2022,0.0
63935,2022,16.8
63936,2022,9.2
63937,2022,5.5
63939,2022,7.4
63940,2022,7.8
63941,2022,0.0
63942,2022,6.2
63943,2022,8.2
63944,2022,9.7
63945,2022,4.5
63950,2022,0.0
63951,2022,15.4
63952,2022,13.2
63953,2022,31.5
63954,2022,29.4
63955,2022,19.7
63956,2022,7.8
63957,2022,26.0
63960,2022,24.1
63961,2022,22.2
63962,2022,100.0
63964,2022,13.8
63965,2022,22.1
63966,2022,12.3
63967,2022,13.4
64001,2022,3.7
64011,2022,13.1
64012,2022,6.5
64014,2022,5.8
64015,2022,6.5
64016,2022,9.0
64017,2022,2.3
64018,2022,3.2
64019,2022,0.9
64020,2022,8.2
64021,2022,6.3
64022,2022,3.7
64024,2022,9.0
64028,2022,0.0
64029,2022,1.7
64030,2022,15.2
64034,2022,2.4
64035,2022,5.6
64036,2022,39.3
64037,2022,9.3
64040,2022,11.3
64048,2022,3.3
64050,2022,15.3
64052,2022,15.8
64053,2022,26.1
64054,2022,14.9
64055,2022,7.5
64056,2022,17.0
64057,2022,3.8
64058,2022,10.5
64060,2022,3.7
64061,2022,3.0
64062,2022,3.0
64063,2022,8.8
64064,2022,3.9
64065,2022,12.5
64066,2022,6.2
64067,2022,16.5
64068,2022,6.2
64070,2022,1.1
64071,2022,21.7
64072,2022,0.7
64074,2022,12.5
64075,2022,12.5
64076,2022,3.9
64077,2022,7.7
64078,2022,7.1
64079,2022,3.3
64080,2022,3.6
64081,2022,4.8
64082,2022,1.9
64083,2022,4.5
64084,2022,10.3
64085,2022,10.4
64086,2022,3.8
64088,2022,3.3
64089,2022,2.6
64090,2022,26.4
64092,2022,0.0
64093,2022,9.4
64096,2022,11.3
64097,2022,11.8
64098,2022,7.5
64101,2022,9.2
64102,2022,
64105,2022,2.4
64106,2022,21.3
64108,2022,12.3
64109,2022,22.2
64110,2022,10.8
64111,2022,7.0
64112,2022,2.4
64113,2022,1.0
64114,2022,2.1
64116,2022,13.8
64117,2022,12.4
64118,2022,12.1
64119,2022,6.2
64120,2022,7.7
64123,2022,17.1
64124,2022,20.3
64125,2022,23.4
64126,2022,28.5
64127,2022,26.0
64128,2022,33.8
64129,2022,18.2
64130,2022,23.5
64131,2022,13.1
64132,2022,25.3
64133,2022,10.7
64134,2022,15.1
64136,2022,18.8
64137,2022,5.5
64138,2022,13.9
64139,2022,3.2
64145,2022,1.5
64146,2022,10.4
64147,2022,64.2
64149,2022,31.9
64150,2022,14.8
64151,2022,4.5
64152,2022,5.1
64153,2022,0.9
64154,2022,2.4
64155,2022,4.3
64156,2022,3.9
64157,2022,3.0
64158,2022,2.7
64161,2022,18.1
64163,2022,14.4
64164,2022,0.0
64165,2022,0.0
64166,2022,0.0
64167,2022,0.0
64401,2022,5.0
64402,2022,12.6
64420,2022,0.0
64421,2022,20.6
64422,2022,5.6
64423,2022,2.1
64424,2022,17.7
64426,2022,14.4
64427,2022,10.2
64428,2022,11.0
64429,2022,13.8
64430,2022,1.8
64431,2022,8.7
64432,2022,0.0
64433,2022,42.9
64434,2022,9.9
64436,2022,0.6
64437,2022,16.3
64438,2022,11.7
64439,2022,8.9
64440,2022,4.2
64441,2022,14.5
64442,2022,9.1
64443,2022,11.7
64444,2022,17.3
64445,2022,4.4
64446,2022,5.5
64448,2022,1.5
64449,2022,4.1
64451,2022,5.6
64453,2022,1.5
64454,2022,5.5
64455,2022,6.4
64456,2022,15.3
64457,2022,4.4
64458,2022,0.0
64459,2022,16.1
64461,2022,6.5
64463,2022,11.8
64465,2022,10.5
64466,2022,6.3
64467,2022,4.5
64468,2022,9.9
64469,2022,10.4
64470,2022,4.5
64471,2022,8.6
64473,2022,10.2
64474,2022,2.5
64475,2022,16.8
64476,2022,5.3
64477,2022,9.1
64479,2022,6.6
64480,2022,0.0
64481,2022,12.9
64482,2022,6.7
64483,2022,6.6
64484,2022,8.9
64485,2022,5.1
64486,2022,7.9
64487,2022,10.4
64489,2022,6.7
64490,2022,2.0
64491,2022,7.6
64492,2022,1.1
64493,2022,3.7
64494,2022,2.2
64496,2022,7.4
64497,2022,2.2
64498,2022,4.3
64499,2022,13.6
64501,2022,22.5
64503,2022,19.7
64504,2022,14.8
64505,2022,12.9
64506,2022,10.5
64507,2022,12.3
64601,2022,9.3
64620,2022,5.1
64622,2022,4.0
64623,2022,8.8
64624,2022,8.0
64625,2022,11.1
64628,2022,10.5
64630,2022,19.4
64631,2022,8.7
64632,2022,9.4
64633,2022,9.7
64635,2022,5.2
64636,2022,13.9
64637,2022,14.8
64638,2022,6.8
64639,2022,6.3
64640,2022,16.6
64641,2022,8.0
64642,2022,11.1
64643,2022,7.0
64644,2022,6.7
64645,2022,8.2
64646,2022,8.2
64647,2022,8.7
64648,2022,9.1
64649,2022,17.4
64650,2022,13.0
64651,2022,7.2
64652,2022,5.8
64653,2022,6.2
64654,2022,30.8
64655,2022,4.2
64656,2022,14.0
64657,2022,11.6
64658,2022,11.8
64659,2022,5.2
64660,2022,4.8
64661,2022,7.9
64664,2022,6.7
64667,2022,12.3
64668,2022,8.1
64670,2022,12.7
64671,2022,10.0
64672,2022,10.7
64673,2022,10.2
64674,2022,1.6
64676,2022,7.9
64679,2022,8.9
64681,2022,0.0
64682,2022,9.2
64683,2022,15.0
64686,2022,6.2
64688,2022,5.7
64689,2022,3.2
64701,2022,14.8
64720,2022,7.9
64722,2022,17.5
64723,2022,4.3
64724,2022,10.7
64725,2022,4.7
64726,2022,8.3
64728,2022,13.2
64730,2022,19.5
64733,2022,9.8
64734,2022,3.4
64735,2022,15.0
64738,2022,12.0
64739,2022,4.4
