stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,daily_visits,first_service,last_service
263,263,W Lake Rd,,42.1035194397,-80.154442,,,0,,0,20,6:39 AM,6:56 PM
264,264,W Lake Rd at Kelso,,42.103313446,-80.156891,,,0,,0,20,6:39 AM,6:56 PM
265,265,W Lake Rd at Oregon Ave,,42.1032104492,-80.158112,,,0,,0,20,6:39 AM,6:57 PM
266,266,W Lake Rd at Baer,,42.1031150818,-80.158951,,,0,,0,20,6:39 AM,6:57 PM
267,267,W Lake Rd at Marshall,,42.1014938354,-80.162949,,,0,,0,20,6:40 AM,6:57 PM
268,268,W Lake Rd at Clifton,,42.1004333496,-80.16452,,,0,,0,20,6:40 AM,6:58 PM
269,269,W Lake Rd at Shorehaven,,42.0985565186,-80.167473,,,0,,0,20,6:40 AM,6:58 PM
270,270,W Lake Rd at Strathmore Ave,,42.0973320007,-80.169342,,,0,,0,20,6:40 AM,6:58 PM
2701,2701,Old French Rd at Perry Hwy,,42.0808410645,-80.052292,,,0,,0,39,8:40 AM,10:25 PM
2702,2702,Crosbys,,42.0687904358,-80.039162,,,0,,0,39,8:45 AM,10:30 PM
2703,2703,Crossroads Communtiy Baptist,,42.0811805725,-80.05217,,,0,,0,39,8:59 AM,10:38 PM
271,271,W Lake Rd at Roslyn Ave,,42.0968780518,-80.170029,,,0,,0,20,6:41 AM,6:59 PM
272,272,W Lake Rd at Chelsea Ave,,42.095741272,-80.171783,,,0,,0,20,6:41 AM,6:59 PM
273,273,W Lake Rd at Ardmore Ave,,42.0946922302,-80.173447,,,0,,0,20,6:42 AM,7:00 PM
274,274,W Lake Rd at McConnell Ave,,42.0935897827,-80.175148,,,0,,0,20,6:43 AM,7:00 PM
275,275,W Lake Rd at Montpelier Ave,,42.0924491882,-80.176949,,,0,,0,20,6:44 AM,7:01 PM
276,276,W Lake Rd at Harmony,,42.0918579102,-80.177902,,,0,,0,20,6:45 AM,7:01 PM
277,277,W Lake Rd at Grace St,,42.088596344,-80.183128,,,0,,0,20,6:47 AM,7:02 PM
278,278,W Lake Rd at Grand Harbour,,42.087184906,-80.185387,,,0,,0,20,6:49 AM,7:03 PM
279,279,W Lake Rd at Duncan Rd,,42.0840492249,-80.186821,,,0,,0,20,6:50 AM,7:04 PM
281,281,W Ridge Rd at Manchester Rd,,42.056640625,-80.216118,,,0,,0,42,7:29 AM,8:24 PM
287,287,W Lake Rd at Hardscrabble,,42.0716209412,-80.216438,,,0,,0,38,7:35 AM,8:30 PM
293,293,W Lake Rd at Duncan Rd,,42.0839996338,-80.186607,,,0,,0,20,6:53 AM,7:30 PM
294,294,W Lake Rd at Kerry Ln,,42.0865020752,-80.185829,,,0,,0,35,6:32 AM,9:38 PM
295,295,W Lake Rd at Western Ln,,42.0875434875,-80.184525,,,0,,0,35,6:33 AM,9:39 PM
296,296,W Lake Rd at Grace St,,42.0885009766,-80.183044,,,0,,0,35,6:33 AM,9:39 PM
297,297,W Lake Rd at Northgate,,42.0897521973,-80.181038,,,0,,0,35,6:33 AM,9:39 PM
298,298,W Lake Rd at Shenk Ave,,42.0911941528,-80.178673,,,0,,0,35,6:34 AM,9:40 PM
299,299,W Lake Rd at Grant Ave,,42.0917892456,-80.177666,,,0,,0,35,6:34 AM,9:40 PM
300,300,W Lake Rd at Montpelier Ave,,42.0923461914,-80.176788,,,0,,0,35,6:34 AM,9:40 PM
301,301,W Lake Rd at McConnell Ave,,42.093536377,-80.174919,,,0,,0,35,6:35 AM,9:41 PM
302,302,W Lake Rd at Ardmore Ave,,42.0944442749,-80.173515,,,0,,0,35,6:35 AM,9:41 PM
3027,3027,6N at YMCA Drive,,41.8809204102,-80.15406,,,0,,0,28,7:28 AM,9:01 PM
3028,3028,Highland Senior Apartments,,41.882850647,-80.154648,,,0,,0,26,7:29 AM,7:00 PM
303,303,W Lake Rd at Chelsea Ave,,42.0954818726,-80.171906,,,0,,0,35,6:35 AM,9:41 PM
3030,3030,Harborcreek Senior Center,,42.1619682312,-80.013298,,,0,,0,4,9:18 AM,12:38 PM
3031,3031,Asbury Rd at W 23rd St,,42.0734062195,-80.183273,,,0,,0,20,7:21 AM,8:03 PM
3032,3032,Wegmans,,42.070148468,-80.190567,,,0,,0,18,7:43 AM,7:09 PM
304,304,W Lake Rd at Powell Ave,,42.0962638855,-80.170639,,,0,,0,35,6:36 AM,9:42 PM
305,305,W Lake Rd at Beaumont Ave,,42.0970954895,-80.169388,,,0,,0,35,6:36 AM,9:42 PM
306,306,W Lake Rd at Potomac Ave,,42.0983695984,-80.167412,,,0,,0,35,6:36 AM,9:42 PM
307,307,W Lake Rd at Clifton,,42.100189209,-80.164589,,,0,,0,35,6:37 AM,9:43 PM
308,308,W Lake Rd at Marshall,,42.1012306213,-80.163002,,,0,,0,35,6:37 AM,9:43 PM
309,309,W Lake Rd at Oregon Ave,,42.1030769348,-80.158211,,,0,,0,35,6:38 AM,9:44 PM
310,310,W Lake Rd at Wyoming Ave,,42.1032714844,-80.155647,,,0,,0,35,6:39 AM,9:45 PM
311,311,W Lake Rd,,42.1035423279,-80.152527,,,0,,0,20,7:00 AM,7:37 PM
312,312,W 8th St at Filmore Ave,,42.1046791077,-80.1455,,,0,,0,35,6:40 AM,9:46 PM
313,313,W 8th St at Lowell Ave,,42.1053352356,-80.143745,,,0,,0,35,6:41 AM,9:47 PM
314,314,W 8th St at Campbell Ave,,42.1059684753,-80.142052,,,0,,0,35,6:41 AM,9:47 PM
315,315,W 8th St at Douglas,,42.1066131592,-80.14032,,,0,,0,35,6:41 AM,9:47 PM
316,316,E 38th St at Bird,,42.123046875,-80.009109,,,0,,0,59,6:21 AM,10:05 PM
317,317,Bayfront Connector at Shannon Rd,,42.1234855652,-79.998871,,,0,,0,59,6:19 AM,10:04 PM
318,318,Burton St at E 31st St,,42.1178092957,-80.042503,,,0,,0,48,6:30 AM,10:14 PM
319,319,E 38th St at Dexter Ave,,42.1127090454,-80.038055,,,0,,0,59,5:58 AM,9:46 PM
32,32,Erie County Courthouse,,42.1293296814,-80.088829,,,0,,0,24,6:20 AM,5:00 PM
320,320,E 38th St at Tuttle Ave,,42.1131248474,-80.036934,,,0,,0,59,5:59 AM,9:47 PM
321,321,E 38th St at Warsaw Ave,,42.1137275696,-80.035278,,,0,,0,59,5:59 AM,9:47 PM
322,322,E 38th St at Maxwell Ave,,42.114112854,-80.034233,,,0,,0,59,5:59 AM,9:47 PM
323,323,E 38th St at Davison Ave,,42.1144981384,-80.033195,,,0,,0,59,6:00 AM,9:48 PM
324,324,E 38th St at Marion St,,42.1155929565,-80.030182,,,0,,0,59,6:01 AM,9:49 PM
325,325,Tops Friendly Markets (Bus Shelter),,42.1175842285,-80.029839,,,0,,0,48,6:02 AM,9:50 PM
326,326,Zimmerman Rd at E 38th St,,42.1179275513,-80.024689,,,0,,0,48,6:03 AM,9:50 PM
327,327,E 38th St at Nancy Ave,,42.1193122864,-80.020088,,,0,,0,59,6:04 AM,9:51 PM
328,328,E 38th St at Carney Ave,,42.1197471619,-80.018898,,,0,,0,59,6:05 AM,9:52 PM
329,329,E 38th St at English Ave,,42.1201705933,-80.017769,,,0,,0,59,6:05 AM,9:52 PM
330,330,E 38th St at McClelland Ave,,42.1205711365,-80.01667,,,0,,0,59,6:05 AM,9:52 PM
331,331,E 38th St at Rice Ave,,42.1210441589,-80.01519,,,0,,0,59,6:06 AM,9:52 PM
3318,3318,UPMCHEALTHPLAN,,42.139667511,-80.080009,,,0,,0,60,6:03 AM,5:41 PM
332,332,Behrend Campus- Reed Hall,,42.1199188232,-79.983261,,,0,,0,233,6:17 AM,11:37 PM
333,333,Station Rd opp Hungry Howies,,42.1240882874,-79.98159,,,0,,0,110,6:15 AM,11:36 PM
335,335,E 38th St at McClelland Ave,,42.1208457947,-80.016373,,,0,,0,59,6:22 AM,10:06 PM
336,336,E 38th St at Carney Ave,,42.1198921204,-80.019096,,,0,,0,59,6:22 AM,10:06 PM
337,337,E 38th St at Nancy Ave,,42.1193084717,-80.020721,,,0,,0,59,6:22 AM,10:07 PM
338,338,E 38th St at McCain Ave,,42.1186141968,-80.022598,,,0,,0,59,6:23 AM,10:07 PM
339,339,E 38th St at Zimmerman Rd,,42.1179580688,-80.024376,,,0,,0,59,6:23 AM,10:07 PM
34,34,14th and State Southbound,,42.1218643188,-80.080399,,,0,,0,1,8:41 PM,8:41 PM
340,340,E 38th St opp Hoyt St (Bus Shelter),,42.1169776917,-80.027016,,,0,,0,59,6:24 AM,10:08 PM
341,341,E 38th St opp Marion St,,42.1157417297,-80.030388,,,0,,0,59,6:25 AM,10:09 PM
342,342,E 38th St at Davison Ave,,42.1147422791,-80.033096,,,0,,0,59,6:26 AM,10:10 PM
343,343,E 38th St at Tuttle Ave,,42.1133613586,-80.03688,,,0,,0,59,6:27 AM,10:11 PM
344,344,E 38th St at Burton Ave,,42.1125602722,-80.03904,,,0,,0,48,6:28 AM,10:12 PM
345,345,E 26th St at State St,,42.1119804382,-80.073074,,,0,,0,48,5:47 AM,9:35 PM
346,346,E 26th St at Holland St,,42.1132278442,-80.069923,,,0,,0,60,4:44 AM,9:35 PM
347,347,E 26th St at German St OB,,42.1140975952,-80.067535,,,0,,0,60,4:45 AM,9:36 PM
348,348,E 26th St at Parade St,,42.1149864197,-80.065125,,,0,,0,48,5:49 AM,9:37 PM
349,349,E 26th St at WallaceOB,,42.1158676147,-80.062744,,,0,,0,60,4:51 AM,9:37 PM
350,350,E 26th St at Ash St OB,,42.1166877747,-80.060524,,,0,,0,60,4:52 AM,9:37 PM
351,351,E 26th St at Reed St OB,,42.117515564,-80.058266,,,0,,0,60,4:52 AM,9:38 PM
352,352,E 26th St at Monroe Ave,,42.1180801392,-80.056725,,,0,,0,60,4:52 AM,9:38 PM
353,353,E 26th St at Wayne St,,42.118347168,-80.056,,,0,,0,60,4:52 AM,9:38 PM
354,354,E 26th St at Perry St,,42.1191673279,-80.05378,,,0,,0,60,4:53 AM,9:39 PM
355,355,E 26th St at East Ave OB,,42.1200256348,-80.05146,,,0,,0,60,4:53 AM,9:39 PM
356,356,26th at Pa Ave OB,,42.1208839417,-80.049095,,,0,,0,60,4:54 AM,9:40 PM
357,357,E 26th St at Brandes St OB,,42.1217269897,-80.046814,,,0,,0,60,4:54 AM,9:40 PM
358,358,E 26th St at Elm St,,42.122795105,-80.043915,,,0,,0,48,5:53 AM,9:41 PM
359,359,E 26th St at Brandes St IB,,42.1219177246,-80.046661,,,0,,0,60,6:18 AM,10:19 PM
360,360,E 26th at Pennsylvania Ave IB,,42.1210594177,-80.049004,,,0,,0,60,6:19 AM,10:19 PM
361,361,E 26th St at East Ave,,42.1202201843,-80.0513,,,0,,0,60,6:19 AM,10:20 PM
362,362,E 26th St at Perry St,,42.119354248,-80.05365,,,0,,0,60,6:19 AM,10:20 PM
363,363,E 26th St at Wayne St,,42.1185340881,-80.055878,,,0,,0,60,6:20 AM,10:21 PM
364,364,E 26th St at Reed St IB,,42.1177024841,-80.058144,,,0,,0,60,6:20 AM,10:21 PM
365,365,E 26th St at Ash St IB,,42.1168785095,-80.060349,,,0,,0,48,6:38 AM,10:22 PM
366,366,E 26th St at Wallace St IB,,42.1160583496,-80.062584,,,0,,0,60,6:21 AM,10:22 PM
367,367,E 26th St at Parade St,,42.1152534485,-80.064857,,,0,,0,48,6:39 AM,10:23 PM
368,368,E 26th St at German St IB,,42.1142883301,-80.067398,,,0,,0,60,6:29 AM,10:23 PM
369,369,E 26th St at Holland St,,42.113407135,-80.069778,,,0,,0,60,6:30 AM,10:24 PM
370,370,E 26th St at French St,,42.112537384,-80.072144,,,0,,0,60,6:30 AM,10:24 PM
371,371,E 26th St at State St,,42.1120758057,-80.073425,,,0,,0,60,6:31 AM,10:24 PM
372,372,E 28th St at Florence Ave,,42.1208000183,-80.043388,,,0,,0,56,6:32 AM,10:16 PM
373,373,E 28th St at Burns Ave,,42.1214752197,-80.041481,,,0,,0,48,6:32 AM,10:16 PM
374,374,E 28th St at Gloth Ave,,42.1218528748,-80.040466,,,0,,0,48,6:33 AM,10:17 PM
375,375,E 28th St at New St,,42.1222572327,-80.039314,,,0,,0,48,6:33 AM,10:17 PM
376,376,E 28th St at Tuttle Ave,,42.1212768555,-80.042465,,,0,,0,48,5:54 AM,9:42 PM
377,377,Burton Ave at E 29th St,,42.1198043823,-80.043968,,,0,,0,48,5:55 AM,9:43 PM
378,378,Burton Ave at E 30th St,,42.1189918518,-80.043442,,,0,,0,36,5:55 AM,9:43 PM
379,379,Burton Ave at E 30th St,,42.1185722351,-80.042999,,,0,,0,48,6:31 AM,10:15 PM
380,380,Burton Ave at E 31st St,,42.1181602478,-80.042908,,,0,,0,48,5:56 AM,9:44 PM
381,381,Burton Ave at E 32nd St,,42.117351532,-80.042381,,,0,,0,48,5:56 AM,9:44 PM
382,382,Burton Ave at E 32nd St,,42.1170272827,-80.042015,,,0,,0,48,6:30 AM,10:14 PM
383,383,Burton Ave at E 33rd St,,42.1162757874,-80.041512,,,0,,0,48,6:30 AM,10:14 PM
384,384,Burton Ave at E 35th St,,42.1147232056,-80.040497,,,0,,0,48,6:29 AM,10:13 PM
385,385,Burton Ave at E 36th St,,42.1139526367,-80.040001,,,0,,0,48,6:28 AM,10:12 PM
386,386,Burton Ave at E 36th St,,42.1139030457,-80.040131,,,0,,0,48,5:57 AM,9:45 PM
387,387,Burton Ave at E 37th St,,42.1131820679,-80.03949,,,0,,0,48,6:28 AM,10:12 PM
388,388,Burton Ave at E 37th St,,42.1131858826,-80.039665,,,0,,0,48,5:58 AM,9:46 PM
389,389,Burton Ave at E 38th St,,42.1125183105,-80.03923,,,0,,0,48,5:58 AM,9:46 PM
390,390,E 38th St at Old French Rd,,42.1039505005,-80.061897,,,0,,0,50,8:32 AM,10:18 PM
391,391,E 38th St at VA Hospital,,42.1024932861,-80.065887,,,0,,0,11,9:22 AM,9:02 PM
392,392,E 38th St at Burton Ave,,42.1123161316,-80.039146,,,0,,0,11,9:25 AM,9:05 PM
393,393,E 38th St at Hoyt St,,42.1167411804,-80.027122,,,0,,0,11,9:28 AM,9:08 PM
394,394,E 38th St at Zimmerman Rd,,42.1177482605,-80.024353,,,0,,0,11,9:28 AM,9:08 PM
395,395,E 38th St at Pennsylvania St,,42.1112861633,-80.042458,,,0,,0,11,8:43 AM,8:33 PM
396,396,E 38th St at East Ave,,42.1105499268,-80.044449,,,0,,0,11,8:43 AM,8:33 PM
397,397,E 38th St at Perry St,,42.1095657349,-80.047188,,,0,,0,11,8:43 AM,8:33 PM
398,398,E 38th St at Pine Ave EB ON 38TH,,42.1085777283,-80.04982,,,0,,0,11,8:44 AM,8:34 PM
399,399,E 38th St at Reed St,,42.1079216003,-80.051674,,,0,,0,11,8:44 AM,8:34 PM
400,400,E 38th St at Ash St,,42.1071166992,-80.053909,,,0,,0,11,8:45 AM,8:35 PM
401,401,E 38th St at Wallace St,,42.1062927246,-80.056152,,,0,,0,23,6:25 AM,8:36 PM
402,402,E 38th St at Parade,,42.1054382324,-80.058487,,,0,,0,23,6:25 AM,8:36 PM
403,403,E 38th St at Old French Rd,,42.1042900085,-80.061638,,,0,,0,23,6:26 AM,8:38 PM
404,404,E 38th St at Holland St,,42.10364151,-80.063293,,,0,,0,50,8:48 AM,10:42 PM
405,405,E 38th St at French St,,42.1027603149,-80.065704,,,0,,0,50,8:49 AM,10:43 PM
406,406,E 38th St at State St,,42.1023025513,-80.06694,,,0,,0,15,6:26 PM,10:44 PM
407,407,E 38th St at Beech Ave,,42.1018104553,-80.06823,,,0,,0,11,8:50 AM,8:40 PM
408,408,W 38th St at Sassafras St,,42.1011047363,-80.070091,,,0,,0,11,8:50 AM,8:40 PM
409,409,W 38th St at Eliot Rd,,42.100692749,-80.071243,,,0,,0,11,8:50 AM,8:40 PM
410,410,W 38th St at Shunpike Rd,,42.0983200073,-80.077896,,,0,,0,11,8:52 AM,8:42 PM
4100,4100,Manchester Rd at Bowman Ct,,42.0629882812,-80.220512,,,0,,0,38,7:31 AM,8:26 PM
4101,4101,Manchester Rd at Townsend Dr,,42.0652084351,-80.221947,,,0,,0,38,7:32 AM,8:27 PM
4102,4102,Manchester Rd at W Lake Rd,,42.06823349,-80.223885,,,0,,0,38,7:34 AM,8:29 PM
4103,4103,W Lake Rd at Morrison Dr,,42.0699081421,-80.220352,,,0,,0,38,7:34 AM,8:29 PM
4104,4104,W Lake Rd at Millfair Rd,,42.0758781433,-80.206619,,,0,,0,38,7:37 AM,8:32 PM
4105,4105,W Lake Rd at Woodside Dr,,42.0779495239,-80.192009,,,0,,0,38,7:40 AM,8:35 PM
4107,4107,Asbury Rd at W 23rd St,,42.073299408,-80.183067,,,0,,0,18,7:41 AM,7:07 PM
4108,4108,Achievement Center,,42.0717582703,-80.189491,,,0,,0,78,5:20 AM,11:32 PM
411,411,W 38th St at Cherry St,,42.0973434448,-80.080246,,,0,,0,11,8:52 AM,8:42 PM
412,412,W 38th St at Cherry St,,42.0970573425,-80.080345,,,0,,0,11,9:19 AM,8:59 PM
413,413,W 38th St at Shunpike Rd,,42.0979614258,-80.077965,,,0,,0,11,9:19 AM,8:59 PM
414,414,W 38th St at Myrtle St,,42.1001663208,-80.072235,,,0,,0,11,9:21 AM,9:01 PM
415,415,W 38th St at Eliot Rd,,42.1004676819,-80.07132,,,0,,0,11,9:21 AM,9:01 PM
416,416,W 38th St at Sassafras St,,42.1008987427,-80.070168,,,0,,0,11,9:21 AM,9:01 PM
417,417,W 38th St at Task Ave,,42.1012496948,-80.069252,,,0,,0,11,9:21 AM,9:01 PM
418,418,W 38th St at Beech Ave,,42.1015968323,-80.068306,,,0,,0,11,9:21 AM,9:01 PM
420,420,E 38th St at Pennsylvania Ave,,42.1110610962,-80.042557,,,0,,0,11,9:25 AM,9:05 PM
421,421,E 38th St at East Ave,,42.110332489,-80.04454,,,0,,0,11,9:24 AM,9:04 PM
422,422,E 10th St (Bus Shelter),,42.1263923645,-80.080109,,,0,,0,68,4:46 AM,7:46 PM
423,423,E 10th St at German St OB,,42.1276855469,-80.076561,,,0,,0,68,4:48 AM,7:48 PM
424,424,E 10th St at German St IB,,42.127872467,-80.076469,,,0,,0,68,5:44 AM,8:48 PM
425,425,E 10th St at Jerry Uht Park,,42.1268577576,-80.079224,,,0,,0,68,5:44 AM,8:48 PM
426,426,E 10th St at Parade St IB,,42.1286048889,-80.074478,,,0,,0,68,5:44 AM,8:48 PM
427,427,E 10th St at Parade OB,,42.1284637451,-80.074387,,,0,,0,68,4:50 AM,7:50 PM
428,428,E 10th St at Wallace IB,,42.1296386719,-80.071671,,,0,,0,54,5:43 AM,8:47 PM
429,429,E 10th St at Wallace OB,,42.1294670105,-80.071739,,,0,,0,54,4:51 AM,7:51 PM
43,43,Lincoln Park & Ride,,42.1103401184,-80.11953,,,0,,0,12,6:44 AM,5:24 PM
430,430,E 10th St at Ash St IB,,42.1304588318,-80.069443,,,0,,0,54,5:42 AM,8:46 PM
431,431,E 10th St at Ash St OB,,42.1302833557,-80.069511,,,0,,0,54,4:51 AM,7:51 PM
432,432,E 10th St at Reed St OB,,42.1311073303,-80.067276,,,0,,0,54,4:53 AM,7:53 PM
433,433,E 10th St at Reed St IB,,42.131275177,-80.067215,,,0,,0,54,5:41 AM,8:46 PM
434,434,E 10th St at Wayne St OB,,42.1319313049,-80.065041,,,0,,0,54,4:53 AM,7:53 PM
435,435,E 10th St at Wayne St IB,,42.1321029663,-80.064972,,,0,,0,54,5:41 AM,8:45 PM
436,436,E 10th St at East Ave,,42.1334571838,-80.060913,,,0,,0,54,4:55 AM,7:55 PM
437,437,East Ave at E 10th St,,42.1337928772,-80.060593,,,0,,0,54,5:39 AM,8:44 PM
438,438,East Ave at E 9th St,,42.1346855164,-80.060936,,,0,,0,54,4:56 AM,7:56 PM
439,439,East Ave at E 7th St,,42.1366119385,-80.062218,,,0,,0,54,4:57 AM,7:57 PM
44,44,2nd and State,,42.1333847046,-80.087883,,,0,,0,62,6:08 AM,5:46 PM
440,440,Atkins St at East High School,,42.1374778748,-80.062096,,,0,,0,54,4:58 AM,7:58 PM
441,441,East Ave at E 7th St,,42.1366462708,-80.062515,,,0,,0,54,5:38 AM,8:43 PM
442,442,Atkins St at East Ave,,42.1374168396,-80.062691,,,0,,0,54,5:37 AM,8:42 PM
443,443,Atkins St at Brandes St OB,,42.13879776,-80.058548,,,0,,0,54,4:59 AM,7:59 PM
444,444,Atkins St at Brandes St IB,,42.1390075684,-80.05835,,,0,,0,54,5:36 AM,8:41 PM
445,445,Atkins St at Payne Ave,,42.1400566101,-80.055153,,,0,,0,54,5:01 AM,8:01 PM
446,446,Payne Ave at Atkins St,,42.1401138306,-80.05497,,,0,,0,54,5:35 AM,8:40 PM
447,447,Payne Ave at Lynn St OB,,42.1395149231,-80.054749,,,0,,0,54,5:01 AM,8:01 PM
448,448,Payne Ave at Lynn St IB,,42.1394538879,-80.054527,,,0,,0,54,5:34 AM,8:39 PM
449,449,Payne Ave at E 7th St OB,,42.1388473511,-80.054298,,,0,,0,54,5:01 AM,8:01 PM
450,450,Payne Ave at E 7th St IB,,42.1387901306,-80.054085,,,0,,0,54,5:34 AM,8:39 PM
451,451,Payne Ave at 8th St OB,,42.1381263733,-80.053818,,,0,,0,54,5:01 AM,8:01 PM
452,452,Payne Ave at E 8th St IB,,42.1380577087,-80.053612,,,0,,0,54,5:34 AM,8:38 PM
453,453,Payne Ave at E 10th St,,42.1366157532,-80.052826,,,0,,0,54,5:02 AM,8:02 PM
454,454,E 10th St at Payne Ave,,42.1366424561,-80.052635,,,0,,0,54,5:34 AM,8:38 PM
455,455,E 10th St at Gilson Ave,,42.1373329163,-80.050758,,,0,,0,54,5:33 AM,8:38 PM
456,456,E 10th St at Downing AveIB,,42.1400718689,-80.043243,,,0,,0,54,5:33 AM,8:36 PM
457,457,E 10th St at Downing OB,,42.1398010254,-80.043526,,,0,,0,54,5:04 AM,8:04 PM
458,458,E 10th St at Marne RdOB,,42.1417160034,-80.038414,,,0,,0,54,5:05 AM,8:05 PM
459,459,E 10th St at Marne RdIB,,42.1418952942,-80.0383,,,0,,0,54,5:32 AM,8:35 PM
460,460,E 10th St at Tacoma Rd,,42.1424407959,-80.036385,,,0,,0,54,5:06 AM,8:06 PM
461,461,Tacoma Rd at E 10th St,,42.1424598694,-80.036194,,,0,,0,54,5:32 AM,8:35 PM
462,462,Gladstone CT IB,,42.1413459778,-80.034607,,,0,,0,54,5:32 AM,8:35 PM
463,463,Gladstone CT OB,,42.1412811279,-80.034554,,,0,,0,54,5:07 AM,8:07 PM
464,464,E 18th St at June St OB,,42.1361198425,-80.031349,,,0,,0,54,5:09 AM,8:09 PM
465,465,E 18th St at June St IB,,42.1359367371,-80.031448,,,0,,0,54,5:29 AM,8:31 PM
466,466,E 18th St OB,,42.1352958679,-80.033592,,,0,,0,54,5:10 AM,8:10 PM
467,467,E 18th St IB,,42.1352005005,-80.033501,,,0,,0,54,5:28 AM,8:30 PM
468,468,E 18th St at Thompson St OB,,42.1343574524,-80.036102,,,0,,0,54,5:11 AM,8:11 PM
469,469,E 18th St at Thompson St IB,,42.1341972351,-80.036148,,,0,,0,54,5:27 AM,8:29 PM
470,470,Downing Ave OB,,42.1323165894,-80.038513,,,0,,0,54,5:12 AM,8:12 PM
471,471,Downing Ave IB,,42.1323242188,-80.038353,,,0,,0,54,5:25 AM,8:27 PM
472,472,Downing Ave at Buffalo OB,,42.1310691833,-80.037743,,,0,,0,64,5:13 AM,8:13 PM
473,473,Downing Ave at Buffalo IB,,42.1309356689,-80.037476,,,0,,0,44,5:25 AM,8:27 PM
474,474,Downing Ave at Prospect OB,,42.1301727295,-80.03717,,,0,,0,54,5:13 AM,8:13 PM
475,475,Downing Ave at Prospect IB,,42.130115509,-80.036934,,,0,,0,54,5:24 AM,8:26 PM
476,476,Fairmont at Camphausen,,42.1273078918,-80.041679,,,0,,0,62,5:23 AM,8:24 PM
477,477,Fairmont at Camphausen,,42.1275444031,-80.041595,,,0,,0,62,5:16 AM,8:16 PM
478,478,Broad St at Fairmont Prkwy,,42.1265716553,-80.043617,,,0,,0,74,4:55 AM,8:23 PM
479,479,Broad St at Erie County Farms,,42.1261138916,-80.043587,,,0,,0,74,5:17 AM,8:17 PM
480,480,Wal-Mart,,42.1224517822,-80.040588,,,0,,0,164,5:22 AM,10:18 PM
481,481,Fairmont Prkwy at Pear St,,42.1286277771,-80.038628,,,0,,0,62,5:14 AM,8:14 PM
482,482,Fairmont Prkwy at Pear St,,42.1283721924,-80.038727,,,0,,0,62,5:24 AM,8:25 PM
483,483,Elm St at E 27th St,,42.1220664978,-80.04332,,,0,,0,62,5:20 AM,8:20 PM
484,484,E 19th St at French St,,42.1188163757,-80.076599,,,0,,0,8,7:28 AM,1:18 PM
485,485,E 18th St at Holland St,,42.1196975708,-80.074219,,,0,,0,8,7:29 AM,1:19 PM
486,486,E 18th St at Parade St,,42.1215171814,-80.069588,,,0,,0,8,7:32 AM,1:22 PM
487,487,E 18th St at Holland St,,42.1199645996,-80.074158,,,0,,0,8,8:12 AM,2:02 PM
488,488,E 18th St at French St,,42.1190948486,-80.07653,,,0,,0,8,8:13 AM,2:03 PM
490,490,E 18th St at Ash St OB,,42.1232414246,-80.064919,,,0,,0,8,7:32 AM,1:22 PM
491,491,E 19th St at Ash St IB,,42.1226272583,-80.064201,,,0,,0,8,8:11 AM,2:01 PM
492,492,E 19th St at Wayne St OB,,42.1241073608,-80.059822,,,0,,0,8,7:33 AM,1:23 PM
493,493,E 19th St at Wayne St IB,,42.1242828369,-80.059715,,,0,,0,8,8:10 AM,2:00 PM
494,494,E 19th St at Buffalo Rd,,42.1252784729,-80.057083,,,0,,0,8,7:33 AM,1:23 PM
495,495,East Ave at E 21st St,,42.1242752075,-80.054253,,,0,,0,8,7:34 AM,1:24 PM
496,496,East Ave at McKinley Ave,,42.1242179871,-80.054001,,,0,,0,8,8:09 AM,1:59 PM
497,497,East Ave at E 23rd St OB,,42.1226539612,-80.053162,,,0,,0,8,7:34 AM,1:24 PM
498,498,East Ave at E 23rd St IB,,42.1226005554,-80.05291,,,0,,0,8,8:09 AM,1:59 PM
499,499,East Ave at E 25th St OB,,42.1210327148,-80.052094,,,0,,0,8,7:35 AM,1:25 PM
50,50,State St at W 29th St,,42.109462738,-80.072166,,,0,,0,39,8:29 AM,10:14 PM
500,500,East Ave at E 25th St IB,,42.1209640503,-80.051842,,,0,,0,8,8:08 AM,1:58 PM
501,501,E 28th St at Pennsylvania Ave,,42.1191215515,-80.047951,,,0,,0,8,7:35 AM,1:25 PM
502,502,East Ave at E 26th St,,42.1201591492,-80.051514,,,0,,0,8,7:35 AM,1:25 PM
503,503,East Ave at E 26th St,,42.120059967,-80.051247,,,0,,0,8,8:08 AM,1:58 PM
504,504,E 28th St at Pennsylvania Ave,,42.1193656921,-80.047905,,,0,,0,8,8:08 AM,1:58 PM
505,505,E 28th St at Brandes St IB,,42.1202125549,-80.045578,,,0,,0,8,8:07 AM,1:57 PM
506,506,E 28th St at Brandes St OB,,42.1199684143,-80.045647,,,0,,0,8,7:36 AM,1:26 PM
508,508,Walmart,,42.122341156,-80.04068,,,0,,0,56,5:54 AM,9:42 PM
509,509,Fairmont at Downing OB,,42.1291618347,-80.03653,,,0,,0,8,7:40 AM,1:30 PM
510,510,Fairmont at Downing IB,,42.1293945312,-80.036438,,,0,,0,8,8:03 AM,1:53 PM
511,511,Fairmont at McCain OB,,42.1310997009,-80.03112,,,0,,0,8,7:42 AM,1:32 PM
512,512,Fairmont at McCain IB,,42.1313171387,-80.031075,,,0,,0,8,8:01 AM,1:51 PM
