tract_geoid,tract_name,county,name,address,lat,lon,primary_category,type,subtype,snap_eligible
42049011300,Census Tract 113,Erie,Wesley United Methodist Church,"3308, South Street, Erie, PA, 16510",42.1399056,-80.0138763,Civic & Social,Faith Community,Place of Worship,No
42049011300,Census Tract 113,Erie,Wesleyville Baptist Church,"3509, Buffalo Road, Erie, PA, 16510",42.1412811,-80.0120317,Civic & Social,Faith Community,Place of Worship,No
42049011300,Census Tract 113,Erie,Wesleyville Borough Hall,"3421, Buffalo Road, Erie, PA, 16510",42.1412248,-80.0126447,Civic & Social,Government,Government Office,No
42049011300,Census Tract 113,Erie,Wesleyville Fire Department,"3421, Buffalo Road, Erie, PA, 16510",42.1410786,-80.0125279,Civic & Social,Emergency Services,Fire Station,No
42049011300,Census Tract 113,Erie,Wesleyville Police Department,"3421, Buffalo Road, Erie, PA, 16510",42.140941,-80.0126829,Civic & Social,Emergency Services,Police Station,No
42049011300,Census Tract 113,Erie,A  A K A Pennsylvania Market 1,"3325 Buffalo Rd, Erie, PA 16510",42.14057,-80.01408,Food & Grocery,Medium Grocery Store,Medium Grocery Store,Yes
42049011300,Census Tract 113,Erie,Country Fair 72,"2905 Buffalo Rd, Erie, PA 16510",42.13904,-80.01687,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011300,Census Tract 113,Erie,Dollar Tree 2153,"3604 Buffalo Rd, Erie, PA 16510",42.14206,-80.01147,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049011300,Census Tract 113,Erie,Smirna Store Llc,"3204 Buffalo Rd, Erie, PA 16510",42.1404,-80.01553,Food & Grocery,Medium Grocery Store,Medium Grocery Store,Yes
42049011400,Census Tract 114,Erie,Americo Federal Credit Union,"4101, Main Street, Erie, PA, 16511",42.1507471,-80.0138423,Civic & Social,Financial,Bank/Credit Union,No
42049011400,Census Tract 114,Erie,Bread of Heaven Tabernacle Church,"1020, Napier Avenue, Erie, PA, 16511",42.148876,-80.0181208,Civic & Social,Faith Community,Place of Worship,No
42049011400,Census Tract 114,Erie,Eastminster Presbyterian Church,"2320, East Lake Road, Erie, PA, 16511",42.148803,-80.0360119,Civic & Social,Faith Community,Place of Worship,No
42049011400,Census Tract 114,Erie,Lawrence Park Fire Department,"4102, Main Street, Erie, PA, 16511",42.1511843,-80.0140334,Civic & Social,Emergency Services,Fire Station,No
42049011400,Census Tract 114,Erie,Lawrence Park Police Department,"4230, Iroquois Avenue, Erie, PA, 16511",42.1524288,-80.0119461,Civic & Social,Emergency Services,Police Station,No
42049011400,Census Tract 114,Erie,Lawrence Park Township Town Hall,"4230, Iroquois Avenue, Erie, PA, 16511",42.1526224,-80.0125354,Civic & Social,Government,Government Office,No
42049011400,Census Tract 114,Erie,Lawrence Park United Methodist Church,"4015, Niagara Place, Erie, PA, 16511",42.153577,-80.0167446,Civic & Social,Faith Community,Place of Worship,No
42049011400,Census Tract 114,Erie,Pennsylvania State Police,"4320, Iroquois Avenue, Erie, PA, 16511",42.152292,-80.0108141,Civic & Social,Emergency Services,Police Station,No
42049011400,Census Tract 114,Erie,Saint Mary's Episcopal Church,"662, Silliman Avenue, Erie, PA, 16511",42.1536828,-80.0161655,Civic & Social,Faith Community,Place of Worship,No
42049011400,Census Tract 114,Erie,Tamang Buddhist Cultural Center,"861, Silliman Avenue, Erie, PA, 16511",42.1517797,-80.0141697,Civic & Social,Faith Community,Place of Worship,No
42049011400,Census Tract 114,Erie,The Church of Saint Mark the Evangelist,"695, Smithson Avenue, Erie, PA, 16511",42.1539833,-80.0142114,Civic & Social,Faith Community,Place of Worship,No
42049011400,Census Tract 114,Erie,Twinbrook Healthcare and Rehabilitation Center,"3805, Field Street, Erie, PA, 16511",42.1474246,-80.0149005,Civic & Social,Social Services,Social Services,No
42049011400,Census Tract 114,Erie,Erie County Public Library,"4212, Iroquois Avenue, Erie, PA, 16511",42.152774,-80.0130455,Education & Civic,Library,Public Library,No
42049011400,Census Tract 114,Erie,Iroquois Elementary School,"4231, Morse Street, Erie, PA, 16511",42.1538877,-80.0122204,Education & Civic,School,K-12 School,No
42049011400,Census Tract 114,Erie,Iroquois Junior/Senior High School,"4301, Main Street, Erie, PA, 16511",42.1500384,-80.0093687,Education & Civic,School,K-12 School,No
42049011400,Census Tract 114,Erie,Lawrence Park & Go,"4216 Main St, Erie, PA 16511",42.15149,-80.01238,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011400,Census Tract 114,Erie,Doleski & Wolford Ortodontics,"4201, Main Street, Erie, PA, 16511",42.1510703,-80.0127874,Health,Clinic,Medical Office,No
42049011400,Census Tract 114,Erie,Dr. Bob Allison,"4208, Main Street, Erie, PA, 16511",42.1515094,-80.0128865,Health,Clinic,Outpatient Clinic,No
42049011503,Census Tract 115.03,Erie,Brevillier Village,"5416, East Lake Road, Erie, PA, 16511",42.1732692,-79.9940096,Civic & Social,Social Services,Social Services,No
42049011503,Census Tract 115.03,Erie,East Lake Road Alliance Church,"4500, East Lake Road, Erie, PA, 16511",42.1626457,-80.0109496,Civic & Social,Faith Community,Place of Worship,No
42049011503,Census Tract 115.03,Erie,Eastlake Woods,"4664, East Lake Road, Erie, PA, 16511",42.1650807,-80.008009,Civic & Social,Social Services,Social Services,No
42049011503,Census Tract 115.03,Erie,Fairfield Fire Department,"4896, East Lake Road, Erie, PA, 16511",42.168122,-80.0038074,Civic & Social,Emergency Services,Fire Station,No
42049011503,Census Tract 115.03,Erie,Faith Lutheran Church,"5414, East Lake Road, Erie, PA, 16511",42.1727073,-79.9944619,Civic & Social,Faith Community,Place of Worship,No
42049011503,Census Tract 115.03,Erie,Klein Elementary School,"5325, East Lake Road, Erie, PA, 16511",42.1701011,-79.9944094,Education & Civic,School,K-12 School,No
42049011503,Census Tract 115.03,Erie,Country Fair 32,"5211 E Lake Rd, Erie, PA 16511",42.17013,-79.99788,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011503,Census Tract 115.03,Erie,Dollar General 14210,"4682 E Lake Rd, Erie, PA 16511",42.16509,-80.00664,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049011503,Census Tract 115.03,Erie,Family Dental Care,"4206, East Lake Road, Erie, PA, 16511",42.1581986,-80.0166496,Health,Clinic,Dental Office,No
42049011503,Census Tract 115.03,Erie,Lorie R. Marsh Family Dentistry,"4910, Iroquois Avenue, Erie, PA, 16511",42.1566334,-79.992669,Health,Clinic,Dental Office,No
42049011508,Census Tract 115.08,Erie,Brookside Fire Department,"3560, Athens Street, Erie, PA, 16510",42.1324454,-79.9967198,Civic & Social,Emergency Services,Fire Station,No
42049011508,Census Tract 115.08,Erie,Citizens Bank,"4430, Buffalo Road, Erie, PA, 16510",42.1470526,-80.002521,Civic & Social,Financial,Bank/Credit Union,No
42049011508,Census Tract 115.08,Erie,Cumberland House,"2401, Cumberland Road, Erie, PA, 16510",42.1400802,-80.0069169,Civic & Social,Social Services,Social Services,No
42049011508,Census Tract 115.08,Erie,East Erie Assembly of God,"2653, Saltsman Road, Erie, PA, 16510",42.1396177,-79.9886542,Civic & Social,Faith Community,Place of Worship,No
42049011508,Census Tract 115.08,Erie,Faith Reformed Church,"2953, Saltsman Road, Erie, PA, 16510",42.1356351,-79.9894178,Civic & Social,Faith Community,Place of Worship,No
42049011508,Census Tract 115.08,Erie,Glace Slavic Pentecostal Church,"2850, East 38th Street, Erie, PA, 16510",42.1252975,-80.0054784,Civic & Social,Faith Community,Place of Worship,No
42049011508,Census Tract 115.08,Erie,Grace Church,"2420, Cumberland Road, Erie, PA, 16510",42.1379063,-80.0078247,Civic & Social,Faith Community,Place of Worship,No
42049011508,Census Tract 115.08,Erie,Harborcreek Baptist Church,"4719, Buffalo Road, Erie, PA, 16510",42.1485101,-79.9945935,Civic & Social,Faith Community,Place of Worship,No
42049011508,Census Tract 115.08,Erie,Northwest Bank,"4525, Buffalo Road, Erie, PA, 16510",42.1471016,-79.9998464,Civic & Social,Financial,Bank/Credit Union,No
42049011508,Census Tract 115.08,Erie,PNC Bank,"4488, Buffalo Road, Erie, PA, 16510",42.1478392,-80.0007657,Civic & Social,Financial,Bank/Credit Union,No
42049011508,Census Tract 115.08,Erie,The UPS Store,"4472, Buffalo Road, Erie, PA, 16510",42.1489213,-80.0016676,Civic & Social,Government,Post Office,No
42049011508,Census Tract 115.08,Erie,Widget Financial,"4268, Buffalo Road, Erie, PA, 16510",42.1456082,-80.0055678,Civic & Social,Financial,Bank/Credit Union,No
42049011508,Census Tract 115.08,Erie,Rolling Ridge Elementary School,"3700, Ridge Parkway, Erie, PA, 16510",42.1399024,-79.9970191,Education & Civic,School,K-12 School,No
42049011508,Census Tract 115.08,Erie,Aldi 69017,"4728 Buffalo Rd, Erie, PA 16510",42.15031,-79.99481,Food & Grocery,Supermarket,Supermarket,Yes
42049011508,Census Tract 115.08,Erie,Art'S Bakery Harborcreek,"4625 Buffalo Rd, Erie, PA 16510",42.14813,-79.99795,Food & Grocery,Bakery Specialty,Bakery Specialty,Yes
42049011508,Census Tract 115.08,Erie,Country Fair 56,"4753 Buffalo Rd, Erie, PA 16510",42.15038,-79.99454,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011508,Census Tract 115.08,Erie,Country Fair 57,"4816 Buffalo Rd, Erie, PA 16510",42.15074,-79.99396,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011508,Census Tract 115.08,Erie,Dollar General 4826,"4669 Buffalo Rd, Erie, PA 16510",42.14915,-79.997,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049011508,Census Tract 115.08,Erie,Getgo,"4307 Buffalo Road, Erie, PA 16510",42.14513,-80.00407,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011508,Census Tract 115.08,Erie,Giant Eagle 4038,"4265 Buffalo Rd, Erie, PA 16510",42.14367,-80.00419,Food & Grocery,Supermarket,Supermarket,Yes
42049011508,Census Tract 115.08,Erie,Kelley'S Korner Market,"3502 Station Rd, Erie, PA 16510",42.13348,-80.00191,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011508,Census Tract 115.08,Erie,Bell Dental Associates,"4820, Buffalo Road, Erie, PA, 16510",42.1513106,-79.9937852,Health,Clinic,Dental Office,No
42049011508,Census Tract 115.08,Erie,Express Care at Saint Vincent - East,"4950, Buffalo Road, Erie, PA, 16510",42.1526973,-79.9912609,Health,Clinic,Outpatient Clinic,No
42049011508,Census Tract 115.08,Erie,Twinbrook Veterinary Hospital,"5065, Buffalo Road, Erie, PA, 16510",42.1532976,-79.9863142,Health,Clinic,Veterinary,No
42049011509,Census Tract 115.09,Erie,Calvary Christian Center,"1061, Bartlett Road, Harborcreek, PA, 16421",42.1750692,-79.9505996,Civic & Social,Faith Community,Place of Worship,No
42049011509,Census Tract 115.09,Erie,First National Bank,"7012, Buffalo Road, Harborcreek, PA, 16421",42.1718258,-79.9477069,Civic & Social,Financial,Bank/Credit Union,No
42049011509,Census Tract 115.09,Erie,Harborcreek Fire Department,"7275, Buffalo Road, Harborcreek, PA, 16421",42.1737439,-79.9419221,Civic & Social,Emergency Services,Fire Station,No
42049011509,Census Tract 115.09,Erie,Harborcreek First Presbyterian Church,"6724, Buffalo Road, Harborcreek, PA, 16421",42.1693982,-79.9516682,Civic & Social,Faith Community,Place of Worship,No
42049011509,Census Tract 115.09,Erie,North Harbor Baptist Church,"8800, Buffalo Road, Harborcreek, PA, 16421",42.1909921,-79.9145487,Civic & Social,Faith Community,Place of Worship,No
42049011509,Census Tract 115.09,Erie,Our Lady of Mercy Church,"837, Bartlett Road, Harborcreek, PA, 16421",42.1786913,-79.9532413,Civic & Social,Faith Community,Place of Worship,No
42049011509,Census Tract 115.09,Erie,United States Postal Service,"7175, Buffalo Road, Harborcreek, PA, 16421",42.1729789,-79.9439962,Civic & Social,Government,Post Office,No
42049011509,Census Tract 115.09,Erie,Harborcreek Shurfine Marketplace,"6992 Buffalo Rd, Harborcreek, PA 16421",42.17123,-79.94804,Food & Grocery,Medium Grocery Store,Medium Grocery Store,Yes
42049011509,Census Tract 115.09,Erie,Kwik Fill 159,"6707 Buffalo Rd, Harborcreek, PA 16421",42.16866,-79.95224,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011510,Census Tract 115.10,Erie,ERIEBANK,"5723, Buffalo Road, Harborcreek, PA, 16421",42.1597975,-79.9706017,Civic & Social,Financial,Bank/Credit Union,No
42049011510,Census Tract 115.10,Erie,Harborcreek Township Town Hall,"5601, Buffalo Road, Harborcreek, PA, 16421",42.1581581,-79.9733817,Civic & Social,Government,Government Office,No
42049011510,Census Tract 115.10,Erie,South Harborcreek United Methodist Church,"7929, McGill Road, Harborcreek, PA, 16421",42.1505235,-79.9254329,Civic & Social,Faith Community,Place of Worship,No
42049011510,Census Tract 115.10,Erie,Clark Elementary School,"3650, Depot Road, Erie, PA, 16510",42.1481914,-79.9408947,Education & Civic,School,K-12 School,No
42049011510,Census Tract 115.10,Erie,Harborcreek Junior/Senior High School,"6375, Buffalo Road, Harborcreek, PA, 16421",42.163052,-79.9539755,Education & Civic,School,K-12 School,No
42049011510,Census Tract 115.10,Erie,Ta Harborcreek 215,"4050 Depot Rd, Erie, PA 16510",42.14067,-79.92345,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011510,Census Tract 115.10,Erie,Walmart Supercenter 3281,"5741 Buffalo Rd, Harborcreek, PA 16421",42.16104,-79.96911,Food & Grocery,Supermarket,Supermarket,Yes
42049011510,Census Tract 115.10,Erie,UPMC Outpatient Center,"5241, Buffalo Road, Erie, PA, 16510",42.1553811,-79.9818734,Health,Clinic,Outpatient Clinic,No
42049011511,Census Tract 115.11,Erie,Grace Bible Church,"5200, Yale Drive, Erie, PA, 16510",42.1177567,-79.9714433,Civic & Social,Faith Community,Place of Worship,No
42049011511,Census Tract 115.11,Erie,The Smith Chapel,"4701, College Drive, Erie, PA, 16563",42.119838,-79.979776,Civic & Social,Faith Community,Place of Worship,No
42049011511,Census Tract 115.11,Erie,University Gate Community Center,"5086, Station Road, Erie, PA, 16510",42.124265,-79.9807852,Civic & Social,Community Center,Community/Rec Center,No
42049011511,Census Tract 115.11,Erie,John M. Lilley Library,"4951, College Drive, Erie, PA, 16563",42.1202661,-79.9816398,Education & Civic,Library,Public Library,No
42049011511,Census Tract 115.11,Erie,Penn State Behrend,"4701, College Road, Erie, PA, 16563",42.1179721,-79.9811303,Education & Civic,Higher Education,University/College,No
42049011511,Census Tract 115.11,Erie,Country Fair 48,"5866 Station Rd, Erie, PA 16510",42.1199,-79.96597,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011511,Census Tract 115.11,Erie,Getgo 3090,"6005 Knowledge Pkwy, Erie, PA 16510",42.11864,-79.96571,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011600,Census Tract 116,Erie,Episcopal Church of Holy Cross,"51, West Main Street, North East, PA, 16428",42.2149622,-79.8373665,Civic & Social,Faith Community,Place of Worship,No
42049011600,Census Tract 116,Erie,First Baptist Church,"43, South Lake Street, North East, PA, 16428",42.2147216,-79.8353683,Civic & Social,Faith Community,Place of Worship,No
42049011600,Census Tract 116,Erie,First Presbyterian Church,"25, West Main Street, North East, PA, 16428",42.2153262,-79.8356236,Civic & Social,Faith Community,Place of Worship,No
42049011600,Census Tract 116,Erie,Fuller Fire Department,"68, South Pearl Street, North East, PA, 16428",42.2115636,-79.8371054,Civic & Social,Emergency Services,Fire Station,No
42049011600,Census Tract 116,Erie,Heritage House,"30, East Street, North East, PA, 16428",42.2159229,-79.8317035,Civic & Social,Social Services,Social Services,No
42049011600,Census Tract 116,Erie,Immanuel United Methodist Church,"22, East Division Street, North East, PA, 16428",42.219237,-79.8320462,Civic & Social,Faith Community,Place of Worship,No
42049011600,Census Tract 116,Erie,KeyBank,"27, East Main Street, North East, PA, 16428",42.2161597,-79.833363,Civic & Social,Financial,Bank/Credit Union,No
42049011600,Census Tract 116,Erie,Lakeshore Free Methodist Church,"38, East Street, North East, PA, 16428",42.2159057,-79.8313273,Civic & Social,Faith Community,Place of Worship,No
42049011600,Census Tract 116,Erie,North East Alliance Church,"81, East Main Street, North East, PA, 16428",42.2168761,-79.8292597,Civic & Social,Faith Community,Place of Worship,No
42049011600,Census Tract 116,Erie,North East Borough Hall,"31, West Main Street, North East, PA, 16428",42.2153845,-79.835985,Civic & Social,Government,Government Office,No
42049011600,Census Tract 116,Erie,North East Community Food Pantry,"30, Bothel Street, North East, PA, 16428",42.2113211,-79.831672,Civic & Social,Social Services,Social Services,No
42049011600,Census Tract 116,Erie,North East Fire Department,"36, East Main Street, North East, PA, 16428",42.2168585,-79.8327194,Civic & Social,Emergency Services,Fire Station,No
42049011600,Census Tract 116,Erie,North East Police Department,"58, East Main Street, North East, PA, 16428",42.2172612,-79.8314572,Civic & Social,Emergency Services,Police Station,No
42049011600,Census Tract 116,Erie,North East Senior Center,"50, East Main Street, North East, PA, 16428",42.2170073,-79.8320287,Civic & Social,Social Services,Social Services,No
42049011600,Census Tract 116,Erie,Northwest Bank,"35, East Main Street, North East, PA, 16428",42.2163196,-79.8325785,Civic & Social,Financial,Bank/Credit Union,No
42049011600,Census Tract 116,Erie,Park United Methodist Church,"30, North Lake Street, North East, PA, 16428",42.2171475,-79.83365,Civic & Social,Faith Community,Place of Worship,No
42049011600,Census Tract 116,Erie,Parkside at North East,"2, Gibson Street, North East, PA, 16428",42.2177974,-79.8348699,Civic & Social,Social Services,Social Services,No
42049011600,Census Tract 116,Erie,Saint Gregory Catholic Church,"50, South Pearl Street, North East, PA, 16428",42.2126011,-79.8368956,Civic & Social,Faith Community,Place of Worship,No
42049011600,Census Tract 116,Erie,Saint Paul's Lutheran Church,"30, Clinton Street, North East, PA, 16428",42.2113786,-79.8379397,Civic & Social,Faith Community,Place of Worship,No
42049011600,Census Tract 116,Erie,United States Post Office,"38, South Lake Street, North East, PA, 16428",42.2147577,-79.8346187,Civic & Social,Government,Post Office,No
42049011600,Census Tract 116,Erie,Welch Federal Credit Union,"115, Clay Street, North East, PA, 16428",42.2141645,-79.8280336,Civic & Social,Financial,Bank/Credit Union,No
42049011600,Census Tract 116,Erie,Widget Financial,"5, Grant Street, North East, PA, 16428",42.2140477,-79.834689,Civic & Social,Financial,Bank/Credit Union,No
42049011600,Census Tract 116,Erie,Ananda Montessori,"17, East Main Street, North East, PA, 16428",42.2159186,-79.833829,Education & Civic,School,K-12 School,No
42049011600,Census Tract 116,Erie,Earle C. Davis Primary School,"50, East Division Street, North East, PA, 16428",42.2198118,-79.8307606,Education & Civic,School,K-12 School,No
42049011600,Census Tract 116,Erie,Intermediate Elementary School,"50, East Division Street, North East, PA, 16428",42.2212102,-79.8306337,Education & Civic,School,K-12 School,No
42049011600,Census Tract 116,Erie,McCord Memorial Library,"32, West Main Street, North East, PA, 16428",42.2158312,-79.8360955,Education & Civic,Library,Public Library,No
42049011600,Census Tract 116,Erie,Saint Gregory Parish School,"136, West Main Street, North East, PA, 16428",42.2130098,-79.8444648,Education & Civic,School,K-12 School,No
42049011600,Census Tract 116,Erie,Circle K 4704215,"52 S Lake St, North East, PA 16428",42.2146,-79.83508,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011600,Census Tract 116,Erie,Country Fair 102,"170 W Main St, North East, PA 16428",42.21193,-79.84605,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011600,Census Tract 116,Erie,Cvs Pharmacy 5088,"118 W Main St, North East, PA 16428",42.21361,-79.84268,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049011600,Census Tract 116,Erie,Family Dollar Store 2894,"149 W Main St, North East, PA 16428",42.21277,-79.84419,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049011600,Census Tract 116,Erie,Kwik Fill 163,"169 S Lake St, North East, PA 16428",42.20785,-79.83753,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011600,Census Tract 116,Erie,Kwik Fill 164,"82 E Main St, North East, PA 16428",42.21735,-79.82986,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011600,Census Tract 116,Erie,Sander'S Markets,"109 W Main St, North East, PA 16428",42.21294,-79.84155,Food & Grocery,Supermarket,Supermarket,Yes
42049011600,Census Tract 116,Erie,CVS Pharmacy,"118, West Main Street, North East, PA, 16428",42.2139468,-79.8428568,Health,Pharmacy,Retail Pharmacy,No
42049011600,Census Tract 116,Erie,Landis Sally,"93, West Main Street, North East, PA, 16428",42.2140381,-79.8405163,Health,Clinic,Dental Office,No
42049011600,Census Tract 116,Erie,North East Dental Arts,"90, East Main Street, North East, PA, 16428",42.2178939,-79.828764,Health,Clinic,Dental Office,No
42049011600,Census Tract 116,Erie,North East Family Practice,"115, East Main Street, North East, PA, 16428",42.2177272,-79.8273926,Health,Clinic,Outpatient Clinic,No
42049011600,Census Tract 116,Erie,Rebecca's Personal Care Home,"47, West Street, North East, PA, 16428",42.2098277,-79.8449053,Health,Clinic,Medical Office,No
42049011701,Census Tract 117.01,Erie,Kingdom Hall of Jehovah's Witnesses,"9335, West Main Street, North East, PA, 16428",42.1938801,-79.8937347,Civic & Social,Faith Community,Place of Worship,No
42049011701,Census Tract 117.01,Erie,Saint Peter's Lutheran Church,"1500, Freeport Road, North East, PA, 16428",42.2260634,-79.8340648,Civic & Social,Faith Community,Place of Worship,No
42049011701,Census Tract 117.01,Erie,State Line United Methodist Church,"12591, East Main Street, North East, PA, 16428",42.2430796,-79.7619587,Civic & Social,Faith Community,Place of Worship,No
42049011701,Census Tract 117.01,Erie,North East High School,"1901, Freeport Road, North East, PA, 16428",42.2235188,-79.8297304,Education & Civic,School,K-12 School,No
42049011701,Census Tract 117.01,Erie,North East Middle School,"1903, Freeport Road, North East, PA, 16428",42.2234431,-79.8265193,Education & Civic,School,K-12 School,No
42049011701,Census Tract 117.01,Erie,Dollar General 7108,"10670 W Main Rd, North East, PA 16428",42.21031,-79.85025,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049011701,Census Tract 117.01,Erie,Kwik Fill 228,"12201 E Main Rd, North East, PA 16428",42.23192,-79.78382,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011701,Census Tract 117.01,Erie,North East Animal Hospital,"9280, West Main Street, North East, PA, 16428",42.1945172,-79.8960771,Health,Clinic,Veterinary,No
42049011701,Census Tract 117.01,Erie,UPMC Outpatient Center,"2060, North Pearl Street, North East, PA, 16428",42.2212164,-79.838063,Health,Clinic,Outpatient Clinic,No
42049011702,Census Tract 117.02,Erie,Greenfield Township Fire Department,"10160, Station Road, North East, PA, 16428",42.1165728,-79.860694,Civic & Social,Emergency Services,Fire Station,No
42049011702,Census Tract 117.02,Erie,Lake View Mennonite Church,"10995, Smith Road, North East, PA, 16428",42.1839047,-79.831292,Civic & Social,Faith Community,Place of Worship,No
42049011702,Census Tract 117.02,Erie,Praise Cathedral Church of God,"5335, Station Road, North East, PA, 16428",42.1924443,-79.8364245,Civic & Social,Faith Community,Place of Worship,No
42049011702,Census Tract 117.02,Erie,Janet L. Miller Center for Growth & Academic Excellence,"5999, Station Road, North East, PA, 16428",42.1895792,-79.831946,Education & Civic,School,K-12 School,No
42049011702,Census Tract 117.02,Erie,Dollar General 24932,"5658 Station Rd, North East, PA 16428",42.18991,-79.83423,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049011702,Census Tract 117.02,Erie,Orton'S Fruit Markert,"5900 Station Rd, North East, PA 16428",42.18919,-79.83277,Food & Grocery,Farmers' Market,Farmers' Market,Yes
42049011801,Census Tract 118.01,Erie,Lowville Seventh-Day Adventist Church,"13421, PA-8, Wattsburg, PA, 16442",42.024999,-79.8225401,Civic & Social,Faith Community,Place of Worship,No
42049011801,Census Tract 118.01,Erie,Lowville United Methodist Church,"13427, PA-8, Wattsburg, PA, 16442",42.0249425,-79.8222328,Civic & Social,Faith Community,Place of Worship,No
42049011801,Census Tract 118.01,Erie,Phillipsville United Methodist Church,"11469, Phillipsville Road, Wattsburg, PA, 16442",42.038355,-79.8829837,Civic & Social,Faith Community,Place of Worship,No
42049011801,Census Tract 118.01,Erie,United States Postal Service,"14410, Main Street, Wattsburg, PA, 16442",42.0027799,-79.8111713,Civic & Social,Government,Post Office,No
42049011801,Census Tract 118.01,Erie,Wattsburg Borough Hall,"14431, Main Street, Wattsburg, PA, 16442",42.0017202,-79.8105993,Civic & Social,Government,Government Office,No
42049011801,Census Tract 118.01,Erie,Wattsburg Fire Department,"14415, Main Street, Wattsburg, PA, 16442",42.0023584,-79.8105542,Civic & Social,Emergency Services,Fire Station,No
42049011801,Census Tract 118.01,Erie,Crosby'S 40053,"13580 Route 8 89, Wattsburg, PA 16442",42.02323,-79.81797,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011801,Census Tract 118.01,Erie,Dollar General 14462,"13970 State Route 8, Wattsburg, PA 16442",42.01325,-79.81573,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049011802,Census Tract 118.02,Erie,Elgin Borough Hall,"18282, North Main Street, Elgin, PA, 16413",41.9036653,-79.7438401,Civic & Social,Government,Government Office,No
42049011802,Census Tract 118.02,Erie,Elgin United Methodist Church,"18240, North Main Street, Elgin, PA, 16413",41.9052569,-79.7435217,Civic & Social,Faith Community,Place of Worship,No
42049011802,Census Tract 118.02,Erie,Harbor Ridge Church,,41.8795008,-79.6833846,Civic & Social,Faith Community,Place of Worship,No
42049011802,Census Tract 118.02,Erie,McCray Church,,41.8889451,-79.7017179,Civic & Social,Faith Community,Place of Worship,No
42049011802,Census Tract 118.02,Erie,Pennsylvania State Police,,41.9196099,-79.7585649,Civic & Social,Emergency Services,Police Station,No
42049011802,Census Tract 118.02,Erie,United States Postal Service,"18250, North Main Street, Elgin, PA, 16413",41.9049961,-79.7435813,Civic & Social,Government,Post Office,No
42049011802,Census Tract 118.02,Erie,Wayne Valley Church,,41.9403328,-79.7508845,Civic & Social,Faith Community,Place of Worship,No
42049011802,Census Tract 118.02,Erie,Conelway School,,41.9303333,-79.6831066,Education & Civic,School,K-12 School,No
42049011802,Census Tract 118.02,Erie,Donation School,,41.9508882,-79.7272733,Education & Civic,School,K-12 School,No
42049011802,Census Tract 118.02,Erie,Hays School,,41.8783897,-79.6836624,Education & Civic,School,K-12 School,No
42049011802,Census Tract 118.02,Erie,Miller School,,41.931722,-79.7206067,Education & Civic,School,K-12 School,No
42049011802,Census Tract 118.02,Erie,Oxbow School,,41.8639453,-79.7481072,Education & Civic,School,K-12 School,No
42049011802,Census Tract 118.02,Erie,Spencer School,,41.9344998,-79.6847732,Education & Civic,School,K-12 School,No
42049011900,Census Tract 119,Erie,Country Fair 31,"406 N Center St, Corry, PA 16407",41.92561,-79.64106,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011900,Census Tract 119,Erie,Crosby'S 40045,"247 E Main St, Corry, PA 16407",41.92134,-79.63546,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011900,Census Tract 119,Erie,Cvs/Pharmacy 5098,"330 W Columbus Ave, Corry, PA 16407",41.93403,-79.65372,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049011900,Census Tract 119,Erie,Dollar General 2132,"406 E Main St, Corry, PA 16407",41.9213,-79.63345,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049011900,Census Tract 119,Erie,Dollar General 24702,"405 W Columbus Ave, Corry, PA 16407",41.93445,-79.65843,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049011900,Census Tract 119,Erie,Family Dollar Store 2784,"370 W Columbus Ave, Corry, PA 16407",41.93393,-79.65435,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
